,Original,Below Basic,Basic,Intermediate,Advanced
60,"[0.268185019493103, 0.2555362284183502, 0.18279272317886353, 0.17789524793624878, 0.11559077352285385]&['Potassium  ', 'Sodium', 'Calcium  ', 'Chloride  ', 'Magnesium  ']","[0.4292433559894562, 0.3232535719871521, 0.11586732417345047, 0.07993088662624359, 0.05170491337776184]&['Potassium  ', 'Chloride  ', 'Calcium  ', 'Magnesium  ', 'Sodium']","[0.5455150008201599, 0.16853564977645874, 0.10075356066226959, 0.09520025551319122, 0.08999554812908173]&['Potassium  ', 'Chloride  ', 'Sodium', 'Calcium  ', 'Magnesium  ']","[0.3801385164260864, 0.23100537061691284, 0.1523648500442505, 0.12879061698913574, 0.10770062357187271]&['Potassium  ', 'Chloride  ', 'Sodium', 'Calcium  ', 'Magnesium  ']","[0.4301057457923889, 0.24653401970863342, 0.13213929533958435, 0.10340023040771484, 0.0878206267952919]&['Potassium  ', 'Chloride  ', 'Sodium', 'Calcium  ', 'Magnesium  ']"
61,"[0.473029762506485, 0.1526808738708496, 0.1010320782661438, 0.09419820457696915, 0.09085198491811752, 0.08820704370737076]&['Newborn prolactin', 'Maternal progesterone  ', 'Maternal estrogen  ', 'Newborn progesterone  ', 'Newborn estrogen  ', 'Maternal prolactin  ']","[0.24862928688526154, 0.22684861719608307, 0.17154300212860107, 0.1388390213251114, 0.13092593848705292, 0.08321408927440643]&['Maternal prolactin  ', 'Maternal progesterone  ', 'Newborn prolactin', 'Newborn progesterone  ', 'Maternal estrogen  ', 'Newborn estrogen  ']","[0.2977375090122223, 0.19560742378234863, 0.1463683545589447, 0.14005209505558014, 0.11910886317491531, 0.10112571716308594]&['Maternal prolactin  ', 'Newborn prolactin', 'Newborn progesterone  ', 'Maternal estrogen  ', 'Newborn estrogen  ', 'Maternal progesterone  ']","[0.3286045491695404, 0.1940409392118454, 0.1662442535161972, 0.15471673011779785, 0.08128655701875687, 0.07510694116353989]&['Newborn prolactin', 'Maternal progesterone  ', 'Maternal prolactin  ', 'Maternal estrogen  ', 'Newborn progesterone  ', 'Newborn estrogen  ']","[0.26397860050201416, 0.19438967108726501, 0.18761774897575378, 0.14711694419384003, 0.12298741191625595, 0.08390960842370987]&['Newborn prolactin', 'Newborn progesterone  ', 'Maternal progesterone  ', 'Maternal prolactin  ', 'Maternal estrogen  ', 'Newborn estrogen  ']"
62,"[0.3360263705253601, 0.2051725536584854, 0.18050536513328552, 0.16280627250671387, 0.11548938602209091]&['Staphylococcus aureus', 'Pasteurella multocida  ', 'Mycobacterium abscessus  ', 'Pseudomonas aeruginosa  ', 'Clostridium tetani  ']","[0.3731599748134613, 0.2798401415348053, 0.1520031988620758, 0.13627414405345917, 0.05872264504432678]&['Pasteurella multocida  ', 'Pseudomonas aeruginosa  ', 'Staphylococcus aureus', 'Mycobacterium abscessus  ', 'Clostridium tetani  ']","[0.4273025095462799, 0.18950524926185608, 0.16838130354881287, 0.13109679520130157, 0.0837140902876854]&['Pseudomonas aeruginosa  ', 'Pasteurella multocida  ', 'Mycobacterium abscessus  ', 'Clostridium tetani  ', 'Staphylococcus aureus']","[0.4406324028968811, 0.2328346222639084, 0.15654270350933075, 0.09413556754589081, 0.07585472613573074]&['Pseudomonas aeruginosa  ', 'Mycobacterium abscessus  ', 'Pasteurella multocida  ', 'Clostridium tetani  ', 'Staphylococcus aureus']","[0.4095509350299835, 0.22234998643398285, 0.1829598993062973, 0.11066886782646179, 0.07447029650211334]&['Pseudomonas aeruginosa  ', 'Mycobacterium abscessus  ', 'Pasteurella multocida  ', 'Clostridium tetani  ', 'Staphylococcus aureus']"
63,"[0.6787449717521667, 0.13929428160190582, 0.06600195914506912, 0.04566077142953873, 0.03970804065465927, 0.0305899940431118]&['Phosphorus absorption  ', 'Phosphorus excretion', 'Calcium absorption  ', 'Calcium excretion  ', 'Osteoclast proliferation  ', 'Osteoblast proliferation  ']","[0.2838688790798187, 0.18048489093780518, 0.1585126370191574, 0.14401045441627502, 0.13078488409519196, 0.10233820974826813]&['Phosphorus absorption  ', 'Calcium excretion  ', 'Calcium absorption  ', 'Phosphorus excretion', 'Osteoclast proliferation  ', 'Osteoblast proliferation  ']","[0.43631988763809204, 0.20800670981407166, 0.12592202425003052, 0.0883760079741478, 0.08076009899377823, 0.06061525270342827]&['Phosphorus absorption  ', 'Calcium absorption  ', 'Phosphorus excretion', 'Calcium excretion  ', 'Osteoblast proliferation  ', 'Osteoclast proliferation  ']","[0.3302958607673645, 0.22455066442489624, 0.1865331381559372, 0.10143175721168518, 0.10003115236759186, 0.05715743824839592]&['Phosphorus absorption  ', 'Calcium absorption  ', 'Phosphorus excretion', 'Osteoclast proliferation  ', 'Calcium excretion  ', 'Osteoblast proliferation  ']","[0.34549859166145325, 0.20380514860153198, 0.13310235738754272, 0.12875740230083466, 0.12656274437904358, 0.06227376312017441]&['Phosphorus absorption  ', 'Calcium absorption  ', 'Phosphorus excretion', 'Osteoclast proliferation  ', 'Calcium excretion  ', 'Osteoblast proliferation  ']"
64,"[0.38775232434272766, 0.23007367551326752, 0.18495427072048187, 0.14788901805877686, 0.049330729991197586]&['Secretion of bacterial endotoxins', 'Infection -mediated sepsis  ', 'IgE -mediated allergic reaction to doxycycline  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'Release of bacterial products producing acute inflammation  ']","[0.44745147228240967, 0.20900844037532806, 0.1544925570487976, 0.09524910897016525, 0.09379839152097702]&['Release of bacterial products producing acute inflammation  ', 'Infection -mediated sepsis  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'Secretion of bacterial endotoxins', 'IgE -mediated allergic reaction to doxycycline  ']","[0.43861883878707886, 0.17580808699131012, 0.1682008057832718, 0.11774808913469315, 0.09962419420480728]&['Release of bacterial products producing acute inflammation  ', 'Infection -mediated sepsis  ', 'Secretion of bacterial endotoxins', 'Exacerbation of infection by Borrelia burgdorferi  ', 'IgE -mediated allergic reaction to doxycycline  ']","[0.30372804403305054, 0.2672503590583801, 0.1973964422941208, 0.1272495687007904, 0.10437554121017456]&['Release of bacterial products producing acute inflammation  ', 'Infection -mediated sepsis  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'Secretion of bacterial endotoxins', 'IgE -mediated allergic reaction to doxycycline  ']","[0.3940446674823761, 0.16391170024871826, 0.16006097197532654, 0.1483447104692459, 0.13363800942897797]&['Release of bacterial products producing acute inflammation  ', 'Secretion of bacterial endotoxins', 'Infection -mediated sepsis  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'IgE -mediated allergic reaction to doxycycline  ']"
65,"[0.4024415910243988, 0.2696123719215393, 0.1217089295387268, 0.11048059910535812, 0.09575650095939636]&['Aldosterone  ', 'Androgen  ', 'Growth hormone', 'Gonadotropin -releasing hormone  ', 'Adrenocorticotropic hormone  ']","[0.4776134788990021, 0.4283073842525482, 0.05324343219399452, 0.02124260552227497, 0.019593076780438423]&['Androgen  ', 'Aldosterone  ', 'Growth hormone', 'Gonadotropin -releasing hormone  ', 'Adrenocorticotropic hormone  ']","[0.4173215925693512, 0.4092300832271576, 0.07075659185647964, 0.06793969869613647, 0.03475206717848778]&['Aldosterone  ', 'Androgen  ', 'Growth hormone', 'Gonadotropin -releasing hormone  ', 'Adrenocorticotropic hormone  ']","[0.5144250988960266, 0.30679643154144287, 0.07550860941410065, 0.06376408040523529, 0.03950585797429085]&['Aldosterone  ', 'Androgen  ', 'Growth hormone', 'Gonadotropin -releasing hormone  ', 'Adrenocorticotropic hormone  ']","[0.434622585773468, 0.36071982979774475, 0.11145761609077454, 0.0717645213007927, 0.021435443311929703]&['Androgen  ', 'Aldosterone  ', 'Growth hormone', 'Gonadotropin -releasing hormone  ', 'Adrenocorticotropic hormone  ']"
66,"[0.2898519039154053, 0.2603594958782196, 0.21106372773647308, 0.14007368683815002, 0.09865110367536545]&['Collapsing focal segmental glomerulosclerosis  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Proximal tubular dilation with loss of brush border', 'Interstitial inflammatory infiltrate  ']","[0.3380735516548157, 0.3277013599872589, 0.14788807928562164, 0.10465005785226822, 0.08168694376945496]&['Collapsing focal segmental glomerulosclerosis  ', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Proximal tubular dilation with loss of brush border', 'Interstitial inflammatory infiltrate  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ']","[0.31484752893447876, 0.2935654819011688, 0.16961999237537384, 0.11161010712385178, 0.11035693436861038]&['Mesangial expansion with glomerular basement membrane thickening  ', 'Collapsing focal segmental glomerulosclerosis  ', 'Proximal tubular dilation with loss of brush border', 'Interstitial inflammatory infiltrate  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ']","[0.33075830340385437, 0.29269465804100037, 0.13257499039173126, 0.12507764995098114, 0.11889439821243286]&['Mesangial expansion with glomerular basement membrane thickening  ', 'Collapsing focal segmental glomerulosclerosis  ', 'Proximal tubular dilation with loss of brush border', 'Interstitial inflammatory infiltrate  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ']","[0.39855867624282837, 0.23005975782871246, 0.16356554627418518, 0.13263198733329773, 0.07518406212329865]&['Collapsing focal segmental glomerulosclerosis  ', 'Proximal tubular dilation with loss of brush border', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Interstitial inflammatory infiltrate  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ']"
67,"[0.2612372636795044, 0.21120426058769226, 0.12511299550533295, 0.09653164446353912, 0.0925922766327858, 0.08722952008247375, 0.0806313306093216, 0.045460719615221024]&['Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Inhibition of glutamate release  ', 'Decreased activity of dopamine transporters  ', 'Blockade of dopamine receptors  ', 'Inhibition of serotonin reuptake  ', 'Increased GABA transaminase activity  ', 'Opening of glutamate channels  ', 'Stimulation of 5 -hydroxytryptophan receptors']","[0.24927842617034912, 0.17719361186027527, 0.15096667408943176, 0.13741052150726318, 0.08320969343185425, 0.08187118172645569, 0.0790669173002243, 0.04100297391414642]&['Opening of glutamate channels  ', 'Blockade of dopamine receptors  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Inhibition of glutamate release  ', 'Decreased activity of dopamine transporters  ', 'Increased GABA transaminase activity  ', 'Inhibition of serotonin reuptake  ', 'Stimulation of 5 -hydroxytryptophan receptors']","[0.3676101565361023, 0.22699767351150513, 0.11051575839519501, 0.08819958567619324, 0.07186394929885864, 0.06795872747898102, 0.04553496092557907, 0.02131912112236023]&['Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Inhibition of glutamate release  ', 'Decreased activity of dopamine transporters  ', 'Opening of glutamate channels  ', 'Stimulation of 5 -hydroxytryptophan receptors', 'Blockade of dopamine receptors  ', 'Inhibition of serotonin reuptake  ', 'Increased GABA transaminase activity  ']","[0.25881731510162354, 0.20333082973957062, 0.20099785923957825, 0.07762469351291656, 0.07587400823831558, 0.07415792346000671, 0.07089857012033463, 0.0382988303899765]&['Opening of glutamate channels  ', 'Inhibition of glutamate release  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Stimulation of 5 -hydroxytryptophan receptors', 'Blockade of dopamine receptors  ', 'Inhibition of serotonin reuptake  ', 'Decreased activity of dopamine transporters  ', 'Increased GABA transaminase activity  ']","[0.23499669134616852, 0.23105712234973907, 0.13123531639575958, 0.12372754514217377, 0.09141767770051956, 0.07611311972141266, 0.06425222754478455, 0.047200266271829605]&['Opening of glutamate channels  ', 'Blockade of dopamine receptors  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Inhibition of glutamate release  ', 'Inhibition of serotonin reuptake  ', 'Decreased activity of dopamine transporters  ', 'Stimulation of 5 -hydroxytryptophan receptors', 'Increased GABA transaminase activity  ']"
68,"[0.6352131962776184, 0.12206460535526276, 0.08823034912347794, 0.08339742571115494, 0.07109440118074417]&['21 -Hydroxylase deficiency', 'Exogenous sex steroid secretion  ', 'Germline GNAS  activating mutation  ', 'Central activation of neurons  ', 'Ectopic prolactin secretion  ']","[0.4634442627429962, 0.2752269506454468, 0.16124208271503448, 0.05140569061040878, 0.048681024461984634]&['Exogenous sex steroid secretion  ', 'Central activation of neurons  ', '21 -Hydroxylase deficiency', 'Germline GNAS  activating mutation  ', 'Ectopic prolactin secretion  ']","[0.42570698261260986, 0.3504182696342468, 0.13000641763210297, 0.05863840878009796, 0.03522985801100731]&['Central activation of neurons  ', 'Exogenous sex steroid secretion  ', '21 -Hydroxylase deficiency', 'Ectopic prolactin secretion  ', 'Germline GNAS  activating mutation  ']","[0.4719405174255371, 0.28806155920028687, 0.10701823234558105, 0.10050154477357864, 0.03247816488146782]&['Exogenous sex steroid secretion  ', 'Central activation of neurons  ', '21 -Hydroxylase deficiency', 'Ectopic prolactin secretion  ', 'Germline GNAS  activating mutation  ']","[0.46281763911247253, 0.2682648301124573, 0.17249660193920135, 0.06519752740859985, 0.031223397701978683]&['21 -Hydroxylase deficiency', 'Exogenous sex steroid secretion  ', 'Central activation of neurons  ', 'Ectopic prolactin secretion  ', 'Germline GNAS  activating mutation  ']"
69,"[0.4484637677669525, 0.24295897781848907, 0.16773448884487152, 0.09132357686758041, 0.049519170075654984]&['Urea cycle', 'Purine metabolism  ', 'Cytochrome P450 activity  ', 'Cholesterol metabolism  ', 'Bile salt metabolism  ']","[0.5075626373291016, 0.2713410556316376, 0.13366690278053284, 0.04889089614152908, 0.03853847086429596]&['Purine metabolism  ', 'Urea cycle', 'Cytochrome P450 activity  ', 'Bile salt metabolism  ', 'Cholesterol metabolism  ']","[0.5734463334083557, 0.25654616951942444, 0.10324215143918991, 0.034684110432863235, 0.032081276178359985]&['Purine metabolism  ', 'Urea cycle', 'Cytochrome P450 activity  ', 'Bile salt metabolism  ', 'Cholesterol metabolism  ']","[0.5616308450698853, 0.19372187554836273, 0.15368668735027313, 0.06202353909611702, 0.02893708646297455]&['Purine metabolism  ', 'Cytochrome P450 activity  ', 'Urea cycle', 'Bile salt metabolism  ', 'Cholesterol metabolism  ']","[0.6301165819168091, 0.19616743922233582, 0.1243051290512085, 0.03385547176003456, 0.015555423684418201]&['Purine metabolism  ', 'Urea cycle', 'Cytochrome P450 activity  ', 'Bile salt metabolism  ', 'Cholesterol metabolism  ']"
70,"[0.42258772253990173, 0.19127169251441956, 0.1687665730714798, 0.13199786841869354, 0.08537617325782776]&['Protease  ', 'Amylase  ', 'Lactase  ', 'Lipase  ', 'Tryptase']","[0.4394107758998871, 0.31209176778793335, 0.11506541073322296, 0.11504487693309784, 0.01838715933263302]&['Protease  ', 'Lipase  ', 'Amylase  ', 'Lactase  ', 'Tryptase']","[0.3443043828010559, 0.26291143894195557, 0.2095186561346054, 0.14299462735652924, 0.04027087241411209]&['Amylase  ', 'Lipase  ', 'Protease  ', 'Lactase  ', 'Tryptase']","[0.33219683170318604, 0.2524529993534088, 0.23057088255882263, 0.1658938229084015, 0.01888546347618103]&['Amylase  ', 'Protease  ', 'Lipase  ', 'Lactase  ', 'Tryptase']","[0.4005777835845947, 0.27849823236465454, 0.16055577993392944, 0.08797618001699448, 0.07239210605621338]&['Amylase  ', 'Protease  ', 'Lipase  ', 'Lactase  ', 'Tryptase']"
71,"[0.5295888185501099, 0.1765492707490921, 0.11951348930597305, 0.0448010079562664, 0.04255671054124832, 0.03824113309383392, 0.03200043737888336, 0.016749154776334763]&['Hypoglycemia caused by excess exogenous insulin  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Sleep terror disorder', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Nightmare disorder  ']","[0.2075580209493637, 0.2061750590801239, 0.20477047562599182, 0.12701047956943512, 0.08233144134283066, 0.06197590008378029, 0.0553319938480854, 0.05484660714864731]&['Hypoglycemia caused by excessive renal glucose loss  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Hypoglycemia caused by excess exogenous insulin  ', 'Nightmare disorder  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Sleep terror disorder', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hyperglycemia caused by increased glycogen metabolism  ']","[0.22673140466213226, 0.20194251835346222, 0.15671169757843018, 0.13732077181339264, 0.08116608113050461, 0.07458706945180893, 0.06096635386347771, 0.06057403236627579]&['Hypoglycemia caused by excess exogenous insulin  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Nightmare disorder  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Sleep terror disorder']","[0.36694642901420593, 0.14365310966968536, 0.11981329321861267, 0.10594157874584198, 0.08998388797044754, 0.08536619693040848, 0.04701151326298714, 0.041283976286649704]&['Hypoglycemia caused by excess exogenous insulin  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Nightmare disorder  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Sleep terror disorder', 'Hyperglycemia caused by increased glycogen metabolism  ']","[0.2604548931121826, 0.19556912779808044, 0.15530680119991302, 0.1271001249551773, 0.07350141555070877, 0.07294552028179169, 0.06527812778949738, 0.049843963235616684]&['Hypoglycemia caused by excess exogenous insulin  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Nightmare disorder  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Sleep terror disorder', 'Hyperglycemia caused by increased glycogen metabolism  ']"
72,"[0.7558969855308533, 0.09005189687013626, 0.05950174853205681, 0.057024262845516205, 0.037525080144405365]&['Tyrosine hydroxylase', 'Monoamine oxidase B  ', 'Dopamine β -hydroxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Aromatic L-amino acid decarboxylase  ']","[0.43414872884750366, 0.24174965918064117, 0.15867650508880615, 0.08785352855920792, 0.07757154107093811]&['Phenylethanolamine N-methyltransferase  ', 'Aromatic L-amino acid decarboxylase  ', 'Tyrosine hydroxylase', 'Dopamine β -hydroxylase  ', 'Monoamine oxidase B  ']","[0.26033881306648254, 0.23374710977077484, 0.18334870040416718, 0.17380571365356445, 0.1487596035003662]&['Aromatic L-amino acid decarboxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Dopamine β -hydroxylase  ', 'Tyrosine hydroxylase', 'Monoamine oxidase B  ']","[0.26908159255981445, 0.20284608006477356, 0.2023642659187317, 0.1839236468076706, 0.1417844295501709]&['Dopamine β -hydroxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Aromatic L-amino acid decarboxylase  ', 'Monoamine oxidase B  ', 'Tyrosine hydroxylase']","[0.3466593027114868, 0.26132044196128845, 0.18595531582832336, 0.10903667658567429, 0.09702824056148529]&['Aromatic L-amino acid decarboxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Tyrosine hydroxylase', 'Dopamine β -hydroxylase  ', 'Monoamine oxidase B  ']"
73,"[0.5885202288627625, 0.12550967931747437, 0.11371834576129913, 0.10264693945646286, 0.0696047842502594]&['Hypospadias  ', 'Short palpebral fissures  ', 'Spasticity', 'Limb hypoplasia  ', 'Neck webbing  ']","[0.48488691449165344, 0.23832140862941742, 0.13931220769882202, 0.07996980100870132, 0.057509660720825195]&['Hypospadias  ', 'Spasticity', 'Neck webbing  ', 'Short palpebral fissures  ', 'Limb hypoplasia  ']","[0.5599116683006287, 0.21684157848358154, 0.10001979023218155, 0.061806030571460724, 0.06142101436853409]&['Hypospadias  ', 'Spasticity', 'Short palpebral fissures  ', 'Neck webbing  ', 'Limb hypoplasia  ']","[0.5391002893447876, 0.24352172017097473, 0.13630692660808563, 0.04229764640331268, 0.03877338394522667]&['Hypospadias  ', 'Short palpebral fissures  ', 'Spasticity', 'Limb hypoplasia  ', 'Neck webbing  ']","[0.6330097913742065, 0.2014283984899521, 0.06849834322929382, 0.04883330315351486, 0.04823004826903343]&['Hypospadias  ', 'Short palpebral fissures  ', 'Spasticity', 'Limb hypoplasia  ', 'Neck webbing  ']"
74,"[0.3976096212863922, 0.22512272000312805, 0.18568825721740723, 0.14716365933418274, 0.044415682554244995]&['Nondisjunction of X chromosome during meiosis', 'Mutation in the 21 -hydroxylase gene  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Constitutional delay in puberty  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ']","[0.46412393450737, 0.328374445438385, 0.1142331212759018, 0.060880813747644424, 0.03238771855831146]&['Mutation in the 21 -hydroxylase gene  ', 'Nondisjunction of X chromosome during meiosis', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Constitutional delay in puberty  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ']","[0.48214656114578247, 0.4315830171108246, 0.059152841567993164, 0.019227581098675728, 0.00788995623588562]&['Mutation in the 21 -hydroxylase gene  ', 'Nondisjunction of X chromosome during meiosis', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Constitutional delay in puberty  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ']","[0.5543137788772583, 0.20903760194778442, 0.15403583645820618, 0.05825691670179367, 0.02435583621263504]&['Nondisjunction of X chromosome during meiosis', 'Mutation in the 21 -hydroxylase gene  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Constitutional delay in puberty  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ']","[0.6821663975715637, 0.17007450759410858, 0.09393326193094254, 0.04163124039769173, 0.012194664217531681]&['Nondisjunction of X chromosome during meiosis', 'Mutation in the 21 -hydroxylase gene  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Constitutional delay in puberty  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ']"
75,"[0.7153353095054626, 0.17433613538742065, 0.06399749964475632, 0.046331118792295456]&['Human herpesvirus 8', 'Epstein -Barr virus  ', 'HIV  ', 'Cytomegalovirus  ']","[0.3223850429058075, 0.3127521574497223, 0.19926920533180237, 0.16559359431266785]&['Cytomegalovirus  ', 'Epstein -Barr virus  ', 'HIV  ', 'Human herpesvirus 8']","[0.2805733382701874, 0.26770907640457153, 0.25601205229759216, 0.19570547342300415]&['Human herpesvirus 8', 'Epstein -Barr virus  ', 'HIV  ', 'Cytomegalovirus  ']","[0.32643961906433105, 0.2614302635192871, 0.209073007106781, 0.20305706560611725]&['Human herpesvirus 8', 'Cytomegalovirus  ', 'Epstein -Barr virus  ', 'HIV  ']","[0.42581039667129517, 0.1981305181980133, 0.19054798781871796, 0.18551112711429596]&['Human herpesvirus 8', 'Epstein -Barr virus  ', 'HIV  ', 'Cytomegalovirus  ']"
76,"[0.7019621133804321, 0.07731712609529495, 0.06401803344488144, 0.06037595123052597, 0.05168813094496727, 0.02556726709008217, 0.019071396440267563]&['Refer the patient to a nutritionist', 'Explore barriers to diet adherence  ', ""Increase the patient's metformin dosage  "", ""Increase the patient's insulin dosage  "", 'Create an exercise regimen for the patient  ', ""Order measurement of the patient's microalbumin concentration  "", ""Measure the patient's blood glucose concentration  ""]","[0.49924471974372864, 0.11825892329216003, 0.09804078936576843, 0.09426964074373245, 0.07375401258468628, 0.06341053545475006, 0.053021468222141266]&['Refer the patient to a nutritionist', 'Create an exercise regimen for the patient  ', ""Increase the patient's metformin dosage  "", ""Increase the patient's insulin dosage  "", ""Measure the patient's blood glucose concentration  "", 'Explore barriers to diet adherence  ', ""Order measurement of the patient's microalbumin concentration  ""]","[0.6688970327377319, 0.07700194418430328, 0.06799323111772537, 0.061265088617801666, 0.04456392303109169, 0.04069168493151665, 0.03958712890744209]&['Refer the patient to a nutritionist', 'Create an exercise regimen for the patient  ', ""Order measurement of the patient's microalbumin concentration  "", ""Increase the patient's insulin dosage  "", 'Explore barriers to diet adherence  ', ""Increase the patient's metformin dosage  "", ""Measure the patient's blood glucose concentration  ""]","[0.74370276927948, 0.052425216883420944, 0.05194971710443497, 0.04891660064458847, 0.03869733586907387, 0.03322301059961319, 0.03108530305325985]&['Refer the patient to a nutritionist', ""Increase the patient's insulin dosage  "", ""Increase the patient's metformin dosage  "", 'Create an exercise regimen for the patient  ', ""Order measurement of the patient's microalbumin concentration  "", 'Explore barriers to diet adherence  ', ""Measure the patient's blood glucose concentration  ""]","[0.3687070906162262, 0.13926835358142853, 0.13311916589736938, 0.12460596114397049, 0.11797314882278442, 0.06465107947587967, 0.05167514085769653]&['Refer the patient to a nutritionist', ""Increase the patient's metformin dosage  "", ""Order measurement of the patient's microalbumin concentration  "", ""Increase the patient's insulin dosage  "", ""Measure the patient's blood glucose concentration  "", 'Explore barriers to diet adherence  ', 'Create an exercise regimen for the patient  ']"
77,"[0.5969128608703613, 0.1963467001914978, 0.11766938120126724, 0.0454966276884079, 0.04357443377375603]&['Phenylephrine', 'Dopamine  ', 'Norepinephrine  ', 'Epinephrine  ', 'Isoproterenol  ']","[0.3232653737068176, 0.2987297773361206, 0.18951939046382904, 0.13993187248706818, 0.04855357110500336]&['Dopamine  ', 'Isoproterenol  ', 'Norepinephrine  ', 'Phenylephrine', 'Epinephrine  ']","[0.3210614323616028, 0.24953657388687134, 0.16305910050868988, 0.15280167758464813, 0.11354118585586548]&['Dopamine  ', 'Isoproterenol  ', 'Phenylephrine', 'Norepinephrine  ', 'Epinephrine  ']","[0.4612710475921631, 0.2029414027929306, 0.13708925247192383, 0.13320399820804596, 0.06549431383609772]&['Dopamine  ', 'Isoproterenol  ', 'Phenylephrine', 'Norepinephrine  ', 'Epinephrine  ']","[0.34382638335227966, 0.2465084046125412, 0.1833335906267166, 0.1582886129617691, 0.06804303079843521]&['Dopamine  ', 'Phenylephrine', 'Isoproterenol  ', 'Norepinephrine  ', 'Epinephrine  ']"
78,"[0.30504313111305237, 0.20282073318958282, 0.20126013457775116, 0.18730582296848297, 0.10357010364532471]&['CD40 ligand  ', 'Recombination -activating gene 1 (RAG1) and RAG2', 'Bruton tyrosine kinase  ', 'Mevalonate kinase  ', 'NADPH oxidase  ']","[0.3480881154537201, 0.23618336021900177, 0.20812614262104034, 0.13528098165988922, 0.07232142239809036]&['Bruton tyrosine kinase  ', 'Mevalonate kinase  ', 'NADPH oxidase  ', 'CD40 ligand  ', 'Recombination -activating gene 1 (RAG1) and RAG2']","[0.2984675467014313, 0.2766343057155609, 0.19619807600975037, 0.15349262952804565, 0.07520746439695358]&['Bruton tyrosine kinase  ', 'Mevalonate kinase  ', 'NADPH oxidase  ', 'CD40 ligand  ', 'Recombination -activating gene 1 (RAG1) and RAG2']","[0.47104179859161377, 0.2184325009584427, 0.13658955693244934, 0.13206999003887177, 0.04186614975333214]&['Mevalonate kinase  ', 'NADPH oxidase  ', 'CD40 ligand  ', 'Bruton tyrosine kinase  ', 'Recombination -activating gene 1 (RAG1) and RAG2']","[0.3410375714302063, 0.23320721089839935, 0.20861929655075073, 0.1541360765695572, 0.0629998967051506]&['Mevalonate kinase  ', 'CD40 ligand  ', 'Bruton tyrosine kinase  ', 'NADPH oxidase  ', 'Recombination -activating gene 1 (RAG1) and RAG2']"
