,Original,Below Basic,Basic,Intermediate,Advanced
60,"[0.5494719743728638, 0.17957796156406403, 0.13508935272693634, 0.1268690973520279, 0.008991588838398457]&['Magnesium  ', 'Chloride  ', 'Calcium  ', 'Potassium  ', 'Sodium']","[0.3180980682373047, 0.30370697379112244, 0.25298550724983215, 0.09610424190759659, 0.02910526469349861]&['Calcium  ', 'Chloride  ', 'Magnesium  ', 'Potassium  ', 'Sodium']","[0.4848105013370514, 0.2006676197052002, 0.1686650514602661, 0.1308569312095642, 0.014999852515757084]&['Magnesium  ', 'Calcium  ', 'Chloride  ', 'Potassium  ', 'Sodium']","[0.5714250206947327, 0.17669959366321564, 0.1412830799818039, 0.09725071489810944, 0.013341597281396389]&['Magnesium  ', 'Calcium  ', 'Chloride  ', 'Potassium  ', 'Sodium']","[0.5054304599761963, 0.2699580490589142, 0.12978054583072662, 0.08823516219854355, 0.006595808081328869]&['Magnesium  ', 'Calcium  ', 'Chloride  ', 'Potassium  ', 'Sodium']"
61,"[0.25852707028388977, 0.23692545294761658, 0.20636709034442902, 0.1307390034198761, 0.11927812546491623, 0.048163268715143204]&['Maternal estrogen  ', 'Maternal prolactin  ', 'Newborn estrogen  ', 'Newborn progesterone  ', 'Maternal progesterone  ', 'Newborn prolactin']","[0.4050803482532501, 0.28832322359085083, 0.13817407190799713, 0.09103380888700485, 0.053307585418224335, 0.024081017822027206]&['Maternal prolactin  ', 'Maternal progesterone  ', 'Maternal estrogen  ', 'Newborn progesterone  ', 'Newborn estrogen  ', 'Newborn prolactin']","[0.42264795303344727, 0.21494589745998383, 0.20334935188293457, 0.07968136668205261, 0.05948520451784134, 0.01989026740193367]&['Maternal prolactin  ', 'Maternal progesterone  ', 'Maternal estrogen  ', 'Newborn progesterone  ', 'Newborn estrogen  ', 'Newborn prolactin']","[0.35018983483314514, 0.219416543841362, 0.199561208486557, 0.10427773743867874, 0.0991881936788559, 0.027366483584046364]&['Maternal prolactin  ', 'Maternal estrogen  ', 'Maternal progesterone  ', 'Newborn progesterone  ', 'Newborn estrogen  ', 'Newborn prolactin']","[0.30716583132743835, 0.23589788377285004, 0.20190976560115814, 0.14068327844142914, 0.08613015711307526, 0.02821309119462967]&['Maternal prolactin  ', 'Maternal progesterone  ', 'Maternal estrogen  ', 'Newborn progesterone  ', 'Newborn estrogen  ', 'Newborn prolactin']"
62,"[0.37084221839904785, 0.3528592884540558, 0.10762859135866165, 0.0997745543718338, 0.06889533996582031]&['Pseudomonas aeruginosa  ', 'Mycobacterium abscessus  ', 'Clostridium tetani  ', 'Pasteurella multocida  ', 'Staphylococcus aureus']","[0.3651546537876129, 0.25773265957832336, 0.20836082100868225, 0.0924726203083992, 0.07627926021814346]&['Staphylococcus aureus', 'Mycobacterium abscessus  ', 'Pseudomonas aeruginosa  ', 'Pasteurella multocida  ', 'Clostridium tetani  ']","[0.46447357535362244, 0.2426193654537201, 0.12220349162817001, 0.09218607097864151, 0.07851748913526535]&['Staphylococcus aureus', 'Pseudomonas aeruginosa  ', 'Mycobacterium abscessus  ', 'Pasteurella multocida  ', 'Clostridium tetani  ']","[0.5292483568191528, 0.19793850183486938, 0.10693381726741791, 0.0894939973950386, 0.07638538628816605]&['Staphylococcus aureus', 'Pseudomonas aeruginosa  ', 'Mycobacterium abscessus  ', 'Pasteurella multocida  ', 'Clostridium tetani  ']","[0.5125665664672852, 0.19072368741035461, 0.11348996311426163, 0.09839968383312225, 0.08482009917497635]&['Staphylococcus aureus', 'Pseudomonas aeruginosa  ', 'Mycobacterium abscessus  ', 'Pasteurella multocida  ', 'Clostridium tetani  ']"
63,"[0.2909296452999115, 0.2649805545806885, 0.22139284014701843, 0.0998072400689125, 0.06274712085723877, 0.06014257296919823]&['Calcium excretion  ', 'Phosphorus absorption  ', 'Calcium absorption  ', 'Phosphorus excretion', 'Osteoblast proliferation  ', 'Osteoclast proliferation  ']","[0.3990366458892822, 0.26535508036613464, 0.0979217067360878, 0.08882115036249161, 0.07621470838785172, 0.07265074551105499]&['Calcium excretion  ', 'Calcium absorption  ', 'Osteoblast proliferation  ', 'Phosphorus excretion', 'Osteoclast proliferation  ', 'Phosphorus absorption  ']","[0.42182546854019165, 0.23644843697547913, 0.1861213594675064, 0.06278909742832184, 0.05700412020087242, 0.035811565816402435]&['Calcium excretion  ', 'Calcium absorption  ', 'Phosphorus absorption  ', 'Phosphorus excretion', 'Osteoblast proliferation  ', 'Osteoclast proliferation  ']","[0.42874377965927124, 0.24876831471920013, 0.14546233415603638, 0.07782261818647385, 0.05759071186184883, 0.041612230241298676]&['Calcium excretion  ', 'Calcium absorption  ', 'Phosphorus absorption  ', 'Phosphorus excretion', 'Osteoblast proliferation  ', 'Osteoclast proliferation  ']","[0.3773655295372009, 0.22927848994731903, 0.20839393138885498, 0.08292612433433533, 0.05973653122782707, 0.04229946434497833]&['Calcium excretion  ', 'Phosphorus absorption  ', 'Calcium absorption  ', 'Osteoblast proliferation  ', 'Phosphorus excretion', 'Osteoclast proliferation  ']"
64,"[0.5630831122398376, 0.22838075459003448, 0.12428663671016693, 0.06533024460077286, 0.018919164314866066]&['Exacerbation of infection by Borrelia burgdorferi  ', 'IgE -mediated allergic reaction to doxycycline  ', 'Infection -mediated sepsis  ', 'Release of bacterial products producing acute inflammation  ', 'Secretion of bacterial endotoxins']","[0.3596380054950714, 0.27248460054397583, 0.19799578189849854, 0.13460460305213928, 0.035277027636766434]&['Infection -mediated sepsis  ', 'IgE -mediated allergic reaction to doxycycline  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'Release of bacterial products producing acute inflammation  ', 'Secretion of bacterial endotoxins']","[0.33044835925102234, 0.23872318863868713, 0.17640511691570282, 0.16823936998844147, 0.08618391305208206]&['IgE -mediated allergic reaction to doxycycline  ', 'Infection -mediated sepsis  ', 'Release of bacterial products producing acute inflammation  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'Secretion of bacterial endotoxins']","[0.3075633943080902, 0.2712613046169281, 0.2647969722747803, 0.1013011559844017, 0.05507717281579971]&['Exacerbation of infection by Borrelia burgdorferi  ', 'IgE -mediated allergic reaction to doxycycline  ', 'Infection -mediated sepsis  ', 'Release of bacterial products producing acute inflammation  ', 'Secretion of bacterial endotoxins']","[0.3191256523132324, 0.2989596426486969, 0.15814116597175598, 0.11587747931480408, 0.10789600759744644]&['IgE -mediated allergic reaction to doxycycline  ', 'Infection -mediated sepsis  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'Secretion of bacterial endotoxins', 'Release of bacterial products producing acute inflammation  ']"
65,"[0.8275701403617859, 0.08120781183242798, 0.03775820881128311, 0.0339389331638813, 0.019524861127138138]&['Androgen  ', 'Aldosterone  ', 'Adrenocorticotropic hormone  ', 'Gonadotropin -releasing hormone  ', 'Growth hormone']","[0.39114463329315186, 0.29453784227371216, 0.17082200944423676, 0.12305714935064316, 0.020438389852643013]&['Androgen  ', 'Gonadotropin -releasing hormone  ', 'Aldosterone  ', 'Adrenocorticotropic hormone  ', 'Growth hormone']","[0.4275694787502289, 0.2073819935321808, 0.16067901253700256, 0.12437038868665695, 0.07999908924102783]&['Androgen  ', 'Gonadotropin -releasing hormone  ', 'Aldosterone  ', 'Adrenocorticotropic hormone  ', 'Growth hormone']","[0.4121149480342865, 0.36513832211494446, 0.11292858421802521, 0.08969730883836746, 0.02012079954147339]&['Androgen  ', 'Gonadotropin -releasing hormone  ', 'Aldosterone  ', 'Adrenocorticotropic hormone  ', 'Growth hormone']","[0.6268816590309143, 0.14613975584506989, 0.11468111723661423, 0.08114424347877502, 0.03115319088101387]&['Androgen  ', 'Gonadotropin -releasing hormone  ', 'Aldosterone  ', 'Adrenocorticotropic hormone  ', 'Growth hormone']"
66,"[0.3102821111679077, 0.26204022765159607, 0.24083766341209412, 0.13266880810260773, 0.05417117848992348]&['Glomerular hypertrophy with hemorrhage and necrosis  ', 'Collapsing focal segmental glomerulosclerosis  ', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Interstitial inflammatory infiltrate  ', 'Proximal tubular dilation with loss of brush border']","[0.3443789780139923, 0.2355128973722458, 0.20951604843139648, 0.13067792356014252, 0.07991418987512589]&['Mesangial expansion with glomerular basement membrane thickening  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ', 'Collapsing focal segmental glomerulosclerosis  ', 'Interstitial inflammatory infiltrate  ', 'Proximal tubular dilation with loss of brush border']","[0.45165911316871643, 0.26801541447639465, 0.1005503460764885, 0.09217102825641632, 0.08760412037372589]&['Mesangial expansion with glomerular basement membrane thickening  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ', 'Interstitial inflammatory infiltrate  ', 'Proximal tubular dilation with loss of brush border', 'Collapsing focal segmental glomerulosclerosis  ']","[0.3938240706920624, 0.27878132462501526, 0.1257520318031311, 0.11044076085090637, 0.09120181947946548]&['Mesangial expansion with glomerular basement membrane thickening  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ', 'Collapsing focal segmental glomerulosclerosis  ', 'Interstitial inflammatory infiltrate  ', 'Proximal tubular dilation with loss of brush border']","[0.3726785182952881, 0.2636054456233978, 0.1608785092830658, 0.10328666120767593, 0.09955087304115295]&['Mesangial expansion with glomerular basement membrane thickening  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ', 'Collapsing focal segmental glomerulosclerosis  ', 'Interstitial inflammatory infiltrate  ', 'Proximal tubular dilation with loss of brush border']"
67,"[0.32847896218299866, 0.17661930620670319, 0.15790577232837677, 0.11959255486726761, 0.09740981459617615, 0.0677056685090065, 0.03874649107456207, 0.013541392982006073]&['Opening of glutamate channels  ', 'Inhibition of serotonin reuptake  ', 'Increased GABA transaminase activity  ', 'Decreased activity of dopamine transporters  ', 'Inhibition of glutamate release  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Blockade of dopamine receptors  ', 'Stimulation of 5 -hydroxytryptophan receptors']","[0.37148943543434143, 0.18296846747398376, 0.13767729699611664, 0.11804977804422379, 0.09409274905920029, 0.06786594539880753, 0.015432970598340034, 0.012423410080373287]&['Decreased activity of dopamine transporters  ', 'Inhibition of serotonin reuptake  ', 'Opening of glutamate channels  ', 'Blockade of dopamine receptors  ', 'Increased GABA transaminase activity  ', 'Inhibition of glutamate release  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Stimulation of 5 -hydroxytryptophan receptors']","[0.29895099997520447, 0.20194680988788605, 0.15724460780620575, 0.13624277710914612, 0.11308543384075165, 0.06663993746042252, 0.015290242619812489, 0.010599212720990181]&['Opening of glutamate channels  ', 'Blockade of dopamine receptors  ', 'Inhibition of serotonin reuptake  ', 'Decreased activity of dopamine transporters  ', 'Increased GABA transaminase activity  ', 'Inhibition of glutamate release  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Stimulation of 5 -hydroxytryptophan receptors']","[0.3903461694717407, 0.17696291208267212, 0.15231874585151672, 0.1069512665271759, 0.09057202935218811, 0.06240493431687355, 0.010828346945345402, 0.009615612216293812]&['Opening of glutamate channels  ', 'Increased GABA transaminase activity  ', 'Decreased activity of dopamine transporters  ', 'Inhibition of serotonin reuptake  ', 'Blockade of dopamine receptors  ', 'Inhibition of glutamate release  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Stimulation of 5 -hydroxytryptophan receptors']","[0.5122581720352173, 0.14684338867664337, 0.1044752299785614, 0.09277677536010742, 0.07911723107099533, 0.04051215574145317, 0.01659039780497551, 0.007426663767546415]&['Opening of glutamate channels  ', 'Increased GABA transaminase activity  ', 'Decreased activity of dopamine transporters  ', 'Blockade of dopamine receptors  ', 'Inhibition of serotonin reuptake  ', 'Inhibition of glutamate release  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Stimulation of 5 -hydroxytryptophan receptors']"
68,"[0.6392020583152771, 0.13217593729496002, 0.11948532611131668, 0.055443715304136276, 0.053692955523729324]&['Central activation of neurons  ', 'Germline GNAS  activating mutation  ', 'Ectopic prolactin secretion  ', 'Exogenous sex steroid secretion  ', '21 -Hydroxylase deficiency']","[0.509593665599823, 0.21945130825042725, 0.1637490689754486, 0.07040873914957047, 0.03679720684885979]&['Germline GNAS  activating mutation  ', 'Central activation of neurons  ', '21 -Hydroxylase deficiency', 'Ectopic prolactin secretion  ', 'Exogenous sex steroid secretion  ']","[0.47706589102745056, 0.19666464626789093, 0.17623913288116455, 0.12328418344259262, 0.026746118441224098]&['Germline GNAS  activating mutation  ', 'Ectopic prolactin secretion  ', '21 -Hydroxylase deficiency', 'Central activation of neurons  ', 'Exogenous sex steroid secretion  ']","[0.44089725613594055, 0.17740218341350555, 0.17480602860450745, 0.1518472582101822, 0.05504722520709038]&['Germline GNAS  activating mutation  ', '21 -Hydroxylase deficiency', 'Central activation of neurons  ', 'Ectopic prolactin secretion  ', 'Exogenous sex steroid secretion  ']","[0.5962013006210327, 0.1461314707994461, 0.11863534152507782, 0.09460683166980743, 0.044425010681152344]&['Germline GNAS  activating mutation  ', 'Ectopic prolactin secretion  ', '21 -Hydroxylase deficiency', 'Central activation of neurons  ', 'Exogenous sex steroid secretion  ']"
69,"[0.35464707016944885, 0.21443448960781097, 0.18317009508609772, 0.16666236519813538, 0.08108597993850708]&['Cholesterol metabolism  ', 'Purine metabolism  ', 'Cytochrome P450 activity  ', 'Bile salt metabolism  ', 'Urea cycle']","[0.3300568163394928, 0.29273393750190735, 0.1461334079504013, 0.13562478125095367, 0.09545102715492249]&['Cytochrome P450 activity  ', 'Cholesterol metabolism  ', 'Bile salt metabolism  ', 'Purine metabolism  ', 'Urea cycle']","[0.39798110723495483, 0.2219884693622589, 0.1671321541070938, 0.15249492228031158, 0.06040335074067116]&['Cytochrome P450 activity  ', 'Cholesterol metabolism  ', 'Purine metabolism  ', 'Bile salt metabolism  ', 'Urea cycle']","[0.46642613410949707, 0.17265719175338745, 0.14579424262046814, 0.1321265697479248, 0.08299591392278671]&['Cytochrome P450 activity  ', 'Purine metabolism  ', 'Cholesterol metabolism  ', 'Urea cycle', 'Bile salt metabolism  ']","[0.4494468569755554, 0.22091566026210785, 0.19052331149578094, 0.10329288244247437, 0.03582129627466202]&['Cytochrome P450 activity  ', 'Purine metabolism  ', 'Cholesterol metabolism  ', 'Bile salt metabolism  ', 'Urea cycle']"
70,"[0.40543898940086365, 0.3188886046409607, 0.12569259107112885, 0.0910358652472496, 0.058943986892700195]&['Lactase  ', 'Lipase  ', 'Protease  ', 'Amylase  ', 'Tryptase']","[0.2724003493785858, 0.25077199935913086, 0.22732050716876984, 0.14468589425086975, 0.10482123494148254]&['Lipase  ', 'Lactase  ', 'Tryptase', 'Amylase  ', 'Protease  ']","[0.28232985734939575, 0.23253680765628815, 0.2101539820432663, 0.15702937543392181, 0.11794999986886978]&['Lipase  ', 'Lactase  ', 'Tryptase', 'Amylase  ', 'Protease  ']","[0.4776625633239746, 0.16020652651786804, 0.1314585953950882, 0.12113848328590393, 0.1095338687300682]&['Tryptase', 'Lipase  ', 'Protease  ', 'Lactase  ', 'Amylase  ']","[0.4024503827095032, 0.22106792032718658, 0.16133028268814087, 0.12207848578691483, 0.09307289868593216]&['Tryptase', 'Lipase  ', 'Protease  ', 'Amylase  ', 'Lactase  ']"
71,"[0.28105515241622925, 0.20483534038066864, 0.18018287420272827, 0.08926454931497574, 0.07500670105218887, 0.07469062507152557, 0.054253846406936646, 0.0407109297811985]&['Hypoglycemia caused by excessive renal glucose loss  ', 'Hypoglycemia caused by excess exogenous insulin  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Nightmare disorder  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Sleep terror disorder']","[0.23181504011154175, 0.20279093086719513, 0.1744883507490158, 0.1434631496667862, 0.10840319097042084, 0.0840390995144844, 0.03399349004030228, 0.021006755530834198]&['Hypoglycemia caused by excessive renal glucose loss  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Hypoglycemia caused by excess exogenous insulin  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Nightmare disorder  ', 'Sleep terror disorder']","[0.28228652477264404, 0.15850691497325897, 0.15391527116298676, 0.14736056327819824, 0.09988828003406525, 0.09129207581281662, 0.052486732602119446, 0.014263668097555637]&['Hypoglycemia caused by increased glucagon secretion  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Hypoglycemia caused by excess exogenous insulin  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Nightmare disorder  ', 'Sleep terror disorder']","[0.2222566455602646, 0.15852494537830353, 0.15291832387447357, 0.1199830025434494, 0.11674361675977707, 0.10996709018945694, 0.09909224510192871, 0.020513998344540596]&['Hypoglycemia caused by increased glucagon secretion  ', 'Hypoglycemia caused by excess exogenous insulin  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Nightmare disorder  ', 'Sleep terror disorder']","[0.2524918019771576, 0.19962380826473236, 0.15872374176979065, 0.1388748735189438, 0.09884442389011383, 0.09724747389554977, 0.03791549429297447, 0.016278298571705818]&['Hypoglycemia caused by increased glucagon secretion  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Hypoglycemia caused by excess exogenous insulin  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Nightmare disorder  ', 'Sleep terror disorder']"
72,"[0.4202972650527954, 0.2524438202381134, 0.21890230476856232, 0.07634612172842026, 0.03201047331094742]&['Aromatic L-amino acid decarboxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Monoamine oxidase B  ', 'Dopamine β -hydroxylase  ', 'Tyrosine hydroxylase']","[0.5921412110328674, 0.1407642960548401, 0.11713714897632599, 0.10296231508255005, 0.04699508473277092]&['Dopamine β -hydroxylase  ', 'Monoamine oxidase B  ', 'Phenylethanolamine N-methyltransferase  ', 'Aromatic L-amino acid decarboxylase  ', 'Tyrosine hydroxylase']","[0.37858015298843384, 0.24245914816856384, 0.23344053328037262, 0.12258600443601608, 0.02293417602777481]&['Dopamine β -hydroxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Monoamine oxidase B  ', 'Aromatic L-amino acid decarboxylase  ', 'Tyrosine hydroxylase']","[0.5049971342086792, 0.23195257782936096, 0.11823684722185135, 0.10247758775949478, 0.042335886508226395]&['Dopamine β -hydroxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Monoamine oxidase B  ', 'Aromatic L-amino acid decarboxylase  ', 'Tyrosine hydroxylase']","[0.3786192536354065, 0.22930605709552765, 0.21306543052196503, 0.1602339893579483, 0.0187753327190876]&['Dopamine β -hydroxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Monoamine oxidase B  ', 'Aromatic L-amino acid decarboxylase  ', 'Tyrosine hydroxylase']"
73,"[0.5232149958610535, 0.25963690876960754, 0.11192197352647781, 0.07974445074796677, 0.02548176236450672]&['Neck webbing  ', 'Hypospadias  ', 'Short palpebral fissures  ', 'Spasticity', 'Limb hypoplasia  ']","[0.4371025562286377, 0.2258172333240509, 0.1425805389881134, 0.1303633153438568, 0.06413636356592178]&['Hypospadias  ', 'Neck webbing  ', 'Spasticity', 'Short palpebral fissures  ', 'Limb hypoplasia  ']","[0.509904682636261, 0.2773188054561615, 0.08093234896659851, 0.0751752108335495, 0.056668996810913086]&['Neck webbing  ', 'Hypospadias  ', 'Spasticity', 'Short palpebral fissures  ', 'Limb hypoplasia  ']","[0.5200749039649963, 0.2710922658443451, 0.10612055659294128, 0.05828529968857765, 0.04442697390913963]&['Neck webbing  ', 'Hypospadias  ', 'Limb hypoplasia  ', 'Short palpebral fissures  ', 'Spasticity']","[0.5385767221450806, 0.2941400706768036, 0.07047057896852493, 0.04957323148846626, 0.047239456325769424]&['Neck webbing  ', 'Hypospadias  ', 'Spasticity', 'Short palpebral fissures  ', 'Limb hypoplasia  ']"
74,"[0.3866182267665863, 0.32575762271881104, 0.1798517256975174, 0.06704193353652954, 0.040730495005846024]&['Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Constitutional delay in puberty  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Nondisjunction of X chromosome during meiosis', 'Mutation in the 21 -hydroxylase gene  ']","[0.4375216066837311, 0.1814170479774475, 0.14584863185882568, 0.1253136247396469, 0.109899140894413]&['Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Constitutional delay in puberty  ', 'Mutation in the 21 -hydroxylase gene  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Nondisjunction of X chromosome during meiosis']","[0.4199273884296417, 0.25786569714546204, 0.15710587799549103, 0.11072889715433121, 0.054372139275074005]&['Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Constitutional delay in puberty  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Mutation in the 21 -hydroxylase gene  ', 'Nondisjunction of X chromosome during meiosis']","[0.5130041837692261, 0.1748652458190918, 0.1740618348121643, 0.11295580863952637, 0.025112945586442947]&['Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Constitutional delay in puberty  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Mutation in the 21 -hydroxylase gene  ', 'Nondisjunction of X chromosome during meiosis']","[0.4916442036628723, 0.19610734283924103, 0.1550954282283783, 0.13539054989814758, 0.021762412041425705]&['Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Constitutional delay in puberty  ', 'Mutation in the 21 -hydroxylase gene  ', 'Nondisjunction of X chromosome during meiosis']"
75,"[0.48624658584594727, 0.4473497271537781, 0.06121508777141571, 0.005188637413084507]&['HIV  ', 'Cytomegalovirus  ', 'Epstein -Barr virus  ', 'Human herpesvirus 8']","[0.5493490695953369, 0.2663654088973999, 0.14867335557937622, 0.03561222553253174]&['HIV  ', 'Epstein -Barr virus  ', 'Cytomegalovirus  ', 'Human herpesvirus 8']","[0.3793518543243408, 0.3638097643852234, 0.24047867953777313, 0.016359658911824226]&['HIV  ', 'Epstein -Barr virus  ', 'Cytomegalovirus  ', 'Human herpesvirus 8']","[0.3883135914802551, 0.37109339237213135, 0.23328861594200134, 0.007304310332983732]&['Epstein -Barr virus  ', 'HIV  ', 'Cytomegalovirus  ', 'Human herpesvirus 8']","[0.3900821805000305, 0.35872942209243774, 0.24062418937683105, 0.010564185678958893]&['Epstein -Barr virus  ', 'HIV  ', 'Cytomegalovirus  ', 'Human herpesvirus 8']"
76,"[0.3591216802597046, 0.256413072347641, 0.12385634332895279, 0.08165927231311798, 0.08014652132987976, 0.07302777469158173, 0.025775304064154625]&[""Measure the patient's blood glucose concentration  "", 'Explore barriers to diet adherence  ', ""Order measurement of the patient's microalbumin concentration  "", ""Increase the patient's metformin dosage  "", 'Create an exercise regimen for the patient  ', ""Increase the patient's insulin dosage  "", 'Refer the patient to a nutritionist']","[0.4877842366695404, 0.15908779203891754, 0.15271291136741638, 0.07879503071308136, 0.04943536967039108, 0.03913004323840141, 0.0330546498298645]&[""Order measurement of the patient's microalbumin concentration  "", ""Measure the patient's blood glucose concentration  "", ""Increase the patient's insulin dosage  "", 'Explore barriers to diet adherence  ', ""Increase the patient's metformin dosage  "", 'Create an exercise regimen for the patient  ', 'Refer the patient to a nutritionist']","[0.37243202328681946, 0.1997804045677185, 0.1711796373128891, 0.12490349262952805, 0.07829081267118454, 0.035200342535972595, 0.01821330562233925]&[""Order measurement of the patient's microalbumin concentration  "", ""Increase the patient's insulin dosage  "", 'Explore barriers to diet adherence  ', ""Measure the patient's blood glucose concentration  "", ""Increase the patient's metformin dosage  "", 'Create an exercise regimen for the patient  ', 'Refer the patient to a nutritionist']","[0.4708974063396454, 0.20417210459709167, 0.19514016807079315, 0.061190828680992126, 0.032612740993499756, 0.02873951941728592, 0.007247196044772863]&[""Measure the patient's blood glucose concentration  "", ""Order measurement of the patient's microalbumin concentration  "", 'Explore barriers to diet adherence  ', ""Increase the patient's insulin dosage  "", ""Increase the patient's metformin dosage  "", 'Create an exercise regimen for the patient  ', 'Refer the patient to a nutritionist']","[0.6434309482574463, 0.15302516520023346, 0.12271250039339066, 0.035268381237983704, 0.017383068799972534, 0.01730920374393463, 0.010870843194425106]&[""Measure the patient's blood glucose concentration  "", 'Explore barriers to diet adherence  ', ""Order measurement of the patient's microalbumin concentration  "", ""Increase the patient's insulin dosage  "", ""Increase the patient's metformin dosage  "", 'Create an exercise regimen for the patient  ', 'Refer the patient to a nutritionist']"
77,"[0.6897277235984802, 0.11461544036865234, 0.10530942678451538, 0.06610723584890366, 0.024240173399448395]&['Isoproterenol  ', 'Dopamine  ', 'Epinephrine  ', 'Norepinephrine  ', 'Phenylephrine']","[0.5312110185623169, 0.16785041987895966, 0.15001389384269714, 0.1404942274093628, 0.010430432856082916]&['Isoproterenol  ', 'Dopamine  ', 'Epinephrine  ', 'Norepinephrine  ', 'Phenylephrine']","[0.5900794863700867, 0.13153117895126343, 0.1311783343553543, 0.12978976964950562, 0.017421221360564232]&['Isoproterenol  ', 'Dopamine  ', 'Norepinephrine  ', 'Epinephrine  ', 'Phenylephrine']","[0.7098274827003479, 0.12629613280296326, 0.08186351507902145, 0.07464104145765305, 0.007371774408966303]&['Isoproterenol  ', 'Epinephrine  ', 'Dopamine  ', 'Norepinephrine  ', 'Phenylephrine']","[0.7879694700241089, 0.13510166108608246, 0.04941106587648392, 0.02452826127409935, 0.0029895298648625612]&['Isoproterenol  ', 'Epinephrine  ', 'Dopamine  ', 'Norepinephrine  ', 'Phenylephrine']"
78,"[0.4607258141040802, 0.1869819462299347, 0.1802034080028534, 0.16283048689365387, 0.009258356876671314]&['CD40 ligand  ', 'Mevalonate kinase  ', 'NADPH oxidase  ', 'Bruton tyrosine kinase  ', 'Recombination -activating gene 1 (RAG1) and RAG2']","[0.5656278133392334, 0.20730005204677582, 0.11421921849250793, 0.0574924573302269, 0.05536045879125595]&['CD40 ligand  ', 'Mevalonate kinase  ', 'Bruton tyrosine kinase  ', 'NADPH oxidase  ', 'Recombination -activating gene 1 (RAG1) and RAG2']","[0.5365613102912903, 0.2163449227809906, 0.12211605161428452, 0.08230721205472946, 0.04267049580812454]&['CD40 ligand  ', 'Mevalonate kinase  ', 'Bruton tyrosine kinase  ', 'NADPH oxidase  ', 'Recombination -activating gene 1 (RAG1) and RAG2']","[0.5757414102554321, 0.16941504180431366, 0.11425662785768509, 0.08531507849693298, 0.05527189373970032]&['CD40 ligand  ', 'Mevalonate kinase  ', 'Bruton tyrosine kinase  ', 'Recombination -activating gene 1 (RAG1) and RAG2', 'NADPH oxidase  ']","[0.4519442617893219, 0.2855517268180847, 0.10507404059171677, 0.0974896103143692, 0.05994037538766861]&['CD40 ligand  ', 'Mevalonate kinase  ', 'Recombination -activating gene 1 (RAG1) and RAG2', 'Bruton tyrosine kinase  ', 'NADPH oxidase  ']"
