,Original,Below Basic,Basic,Intermediate,Advanced
60,"[0.3466060757637024, 0.2167235016822815, 0.2137867510318756, 0.16127124428749084, 0.06161239370703697]&['Magnesium  ', 'Calcium  ', 'Chloride  ', 'Sodium', 'Potassium  ']","[0.3158668577671051, 0.2657987177371979, 0.26176050305366516, 0.11357159912586212, 0.04300227761268616]&['Magnesium  ', 'Sodium', 'Calcium  ', 'Potassium  ', 'Chloride  ']","[0.3653581440448761, 0.2892189919948578, 0.14174212515354156, 0.13411012291908264, 0.06957072019577026]&['Magnesium  ', 'Calcium  ', 'Sodium', 'Chloride  ', 'Potassium  ']","[0.4278606176376343, 0.250079870223999, 0.13686122000217438, 0.13411767780780792, 0.05108065530657768]&['Magnesium  ', 'Sodium', 'Chloride  ', 'Calcium  ', 'Potassium  ']","[0.38072872161865234, 0.29125428199768066, 0.1446726769208908, 0.11987163871526718, 0.06347261369228363]&['Magnesium  ', 'Calcium  ', 'Chloride  ', 'Sodium', 'Potassium  ']"
61,"[0.43058672547340393, 0.17506369948387146, 0.13915269076824188, 0.1312759518623352, 0.08823475241661072, 0.035686127841472626]&['Newborn progesterone  ', 'Maternal prolactin  ', 'Maternal estrogen  ', 'Maternal progesterone  ', 'Newborn estrogen  ', 'Newborn prolactin']","[0.3800326883792877, 0.18472231924533844, 0.1416453719139099, 0.1383543312549591, 0.1251712143421173, 0.03007413260638714]&['Newborn progesterone  ', 'Newborn estrogen  ', 'Maternal prolactin  ', 'Maternal estrogen  ', 'Maternal progesterone  ', 'Newborn prolactin']","[0.5384365320205688, 0.17327363789081573, 0.13365072011947632, 0.0835467278957367, 0.0588037446141243, 0.012288651429116726]&['Newborn progesterone  ', 'Maternal progesterone  ', 'Newborn estrogen  ', 'Maternal prolactin  ', 'Maternal estrogen  ', 'Newborn prolactin']","[0.37612155079841614, 0.17975810170173645, 0.17552022635936737, 0.15573477745056152, 0.08275768905878067, 0.030107595026493073]&['Newborn progesterone  ', 'Newborn estrogen  ', 'Maternal progesterone  ', 'Maternal prolactin  ', 'Maternal estrogen  ', 'Newborn prolactin']","[0.3057452440261841, 0.2586303651332855, 0.1789095401763916, 0.1344403177499771, 0.08779466897249222, 0.03447980433702469]&['Maternal progesterone  ', 'Newborn progesterone  ', 'Maternal prolactin  ', 'Newborn estrogen  ', 'Maternal estrogen  ', 'Newborn prolactin']"
62,"[0.3106130361557007, 0.2197151482105255, 0.16617178916931152, 0.15595920383930206, 0.1475408375263214]&['Clostridium tetani  ', 'Staphylococcus aureus', 'Mycobacterium abscessus  ', 'Pasteurella multocida  ', 'Pseudomonas aeruginosa  ']","[0.4250684380531311, 0.39621245861053467, 0.12315977364778519, 0.028141839429736137, 0.027417534962296486]&['Mycobacterium abscessus  ', 'Staphylococcus aureus', 'Clostridium tetani  ', 'Pasteurella multocida  ', 'Pseudomonas aeruginosa  ']","[0.4361981749534607, 0.32184097170829773, 0.18222948908805847, 0.03616204857826233, 0.023569313809275627]&['Mycobacterium abscessus  ', 'Staphylococcus aureus', 'Clostridium tetani  ', 'Pasteurella multocida  ', 'Pseudomonas aeruginosa  ']","[0.3424041271209717, 0.26419541239738464, 0.26031002402305603, 0.0758543461561203, 0.05723611265420914]&['Staphylococcus aureus', 'Clostridium tetani  ', 'Mycobacterium abscessus  ', 'Pasteurella multocida  ', 'Pseudomonas aeruginosa  ']","[0.47235944867134094, 0.27943333983421326, 0.17036345601081848, 0.040043022483587265, 0.03780066594481468]&['Mycobacterium abscessus  ', 'Staphylococcus aureus', 'Clostridium tetani  ', 'Pasteurella multocida  ', 'Pseudomonas aeruginosa  ']"
63,"[0.38432252407073975, 0.31073668599128723, 0.16828832030296326, 0.07542449980974197, 0.05081075802445412, 0.010417227633297443]&['Phosphorus absorption  ', 'Phosphorus excretion', 'Calcium absorption  ', 'Calcium excretion  ', 'Osteoclast proliferation  ', 'Osteoblast proliferation  ']","[0.3553546369075775, 0.2675616443157196, 0.17038142681121826, 0.09284298866987228, 0.05843513458967209, 0.05542418360710144]&['Phosphorus excretion', 'Calcium absorption  ', 'Phosphorus absorption  ', 'Osteoblast proliferation  ', 'Osteoclast proliferation  ', 'Calcium excretion  ']","[0.6248916387557983, 0.20426836609840393, 0.06164343282580376, 0.043327562510967255, 0.03838147968053818, 0.027487579733133316]&['Phosphorus excretion', 'Calcium absorption  ', 'Phosphorus absorption  ', 'Osteoclast proliferation  ', 'Calcium excretion  ', 'Osteoblast proliferation  ']","[0.7236587405204773, 0.12114669382572174, 0.050165805965662, 0.042151909321546555, 0.036709386855363846, 0.026167478412389755]&['Phosphorus excretion', 'Calcium absorption  ', 'Calcium excretion  ', 'Osteoclast proliferation  ', 'Osteoblast proliferation  ', 'Phosphorus absorption  ']","[0.3231862187385559, 0.22660678625106812, 0.2232958823442459, 0.13952745497226715, 0.06356634944677353, 0.023817328736186028]&['Calcium absorption  ', 'Osteoclast proliferation  ', 'Phosphorus excretion', 'Calcium excretion  ', 'Osteoblast proliferation  ', 'Phosphorus absorption  ']"
64,"[0.6219384074211121, 0.20669923722743988, 0.13429927825927734, 0.026242626830935478, 0.010820433497428894]&['Secretion of bacterial endotoxins', 'Exacerbation of infection by Borrelia burgdorferi  ', 'Infection -mediated sepsis  ', 'Release of bacterial products producing acute inflammation  ', 'IgE -mediated allergic reaction to doxycycline  ']","[0.4747089147567749, 0.3121691644191742, 0.14199142158031464, 0.05228067934513092, 0.01884973980486393]&['Infection -mediated sepsis  ', 'Secretion of bacterial endotoxins', 'Release of bacterial products producing acute inflammation  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'IgE -mediated allergic reaction to doxycycline  ']","[0.3447592854499817, 0.33118289709091187, 0.18978366255760193, 0.122418113052845, 0.011856034398078918]&['Infection -mediated sepsis  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'Secretion of bacterial endotoxins', 'Release of bacterial products producing acute inflammation  ', 'IgE -mediated allergic reaction to doxycycline  ']","[0.3189292252063751, 0.2677974998950958, 0.24746063351631165, 0.1445244997739792, 0.021288201212882996]&['Infection -mediated sepsis  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'Secretion of bacterial endotoxins', 'Release of bacterial products producing acute inflammation  ', 'IgE -mediated allergic reaction to doxycycline  ']","[0.570647656917572, 0.16726811230182648, 0.13104258477687836, 0.1165725365281105, 0.014469118788838387]&['Infection -mediated sepsis  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'Release of bacterial products producing acute inflammation  ', 'Secretion of bacterial endotoxins', 'IgE -mediated allergic reaction to doxycycline  ']"
65,"[0.9088784456253052, 0.03416955843567848, 0.024835171177983284, 0.02240198478102684, 0.009714786894619465]&['Growth hormone', 'Androgen  ', 'Adrenocorticotropic hormone  ', 'Gonadotropin -releasing hormone  ', 'Aldosterone  ']","[0.3822256326675415, 0.2648886442184448, 0.19306114315986633, 0.13184821605682373, 0.027976326644420624]&['Androgen  ', 'Gonadotropin -releasing hormone  ', 'Adrenocorticotropic hormone  ', 'Growth hormone', 'Aldosterone  ']","[0.31140047311782837, 0.26508647203445435, 0.21088723838329315, 0.16330255568027496, 0.04932328313589096]&['Adrenocorticotropic hormone  ', 'Androgen  ', 'Growth hormone', 'Gonadotropin -releasing hormone  ', 'Aldosterone  ']","[0.29447561502456665, 0.24124106764793396, 0.23635901510715485, 0.19948914647102356, 0.02843516878783703]&['Adrenocorticotropic hormone  ', 'Androgen  ', 'Gonadotropin -releasing hormone  ', 'Growth hormone', 'Aldosterone  ']","[0.2945554256439209, 0.28470587730407715, 0.26960813999176025, 0.1251484751701355, 0.025982031598687172]&['Growth hormone', 'Adrenocorticotropic hormone  ', 'Androgen  ', 'Gonadotropin -releasing hormone  ', 'Aldosterone  ']"
66,"[0.7604643702507019, 0.094955213367939, 0.08804256469011307, 0.03606579080224037, 0.02047206275165081]&['Proximal tubular dilation with loss of brush border', 'Interstitial inflammatory infiltrate  ', 'Collapsing focal segmental glomerulosclerosis  ', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ']","[0.43568700551986694, 0.3350880444049835, 0.1285674273967743, 0.0717405453324318, 0.028917009010910988]&['Collapsing focal segmental glomerulosclerosis  ', 'Proximal tubular dilation with loss of brush border', 'Interstitial inflammatory infiltrate  ', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ']","[0.6111993789672852, 0.16020435094833374, 0.10896290838718414, 0.08128245919942856, 0.03835093602538109]&['Proximal tubular dilation with loss of brush border', 'Collapsing focal segmental glomerulosclerosis  ', 'Interstitial inflammatory infiltrate  ', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ']","[0.6015097498893738, 0.1421879529953003, 0.12439628690481186, 0.08354929834604263, 0.04835672304034233]&['Proximal tubular dilation with loss of brush border', 'Collapsing focal segmental glomerulosclerosis  ', 'Interstitial inflammatory infiltrate  ', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ']","[0.46913549304008484, 0.1720609962940216, 0.16651692986488342, 0.11389577388763428, 0.07839080691337585]&['Proximal tubular dilation with loss of brush border', 'Collapsing focal segmental glomerulosclerosis  ', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Interstitial inflammatory infiltrate  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ']"
67,"[0.4391944706439972, 0.25389155745506287, 0.1115085631608963, 0.0905648022890091, 0.05126596614718437, 0.025334572419524193, 0.017652839422225952, 0.010587230324745178]&['Increased GABA transaminase activity  ', 'Decreased activity of dopamine transporters  ', 'Stimulation of 5 -hydroxytryptophan receptors', 'Blockade of dopamine receptors  ', 'Inhibition of glutamate release  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Inhibition of serotonin reuptake  ', 'Opening of glutamate channels  ']","[0.26352447271347046, 0.21711574494838715, 0.14356578886508942, 0.13944220542907715, 0.12488716095685959, 0.05339329317212105, 0.03528201952576637, 0.022789323702454567]&['Inhibition of serotonin reuptake  ', 'Decreased activity of dopamine transporters  ', 'Opening of glutamate channels  ', 'Increased GABA transaminase activity  ', 'Stimulation of 5 -hydroxytryptophan receptors', 'Inhibition of glutamate release  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Blockade of dopamine receptors  ']","[0.32591837644577026, 0.24772080779075623, 0.17194484174251556, 0.061763301491737366, 0.05511386692523956, 0.054344166070222855, 0.04176049306988716, 0.041434146463871]&['Increased GABA transaminase activity  ', 'Stimulation of 5 -hydroxytryptophan receptors', 'Blockade of dopamine receptors  ', 'Inhibition of serotonin reuptake  ', 'Decreased activity of dopamine transporters  ', 'Opening of glutamate channels  ', 'Inhibition of glutamate release  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ']","[0.30892330408096313, 0.24462337791919708, 0.15317688882350922, 0.10451683402061462, 0.08467178046703339, 0.051195818930864334, 0.04034534841775894, 0.01254667341709137]&['Increased GABA transaminase activity  ', 'Stimulation of 5 -hydroxytryptophan receptors', 'Inhibition of serotonin reuptake  ', 'Inhibition of glutamate release  ', 'Blockade of dopamine receptors  ', 'Decreased activity of dopamine transporters  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Opening of glutamate channels  ']","[0.42596185207366943, 0.2332841157913208, 0.19314874708652496, 0.04979460686445236, 0.04367334023118019, 0.03514394909143448, 0.01333958376199007, 0.005653810687363148]&['Stimulation of 5 -hydroxytryptophan receptors', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Increased GABA transaminase activity  ', 'Decreased activity of dopamine transporters  ', 'Blockade of dopamine receptors  ', 'Inhibition of serotonin reuptake  ', 'Inhibition of glutamate release  ', 'Opening of glutamate channels  ']"
68,"[0.5547720789909363, 0.2089904099702835, 0.18657194077968597, 0.03791371360421181, 0.011751865968108177]&['Central activation of neurons  ', 'Germline GNAS  activating mutation  ', '21 -Hydroxylase deficiency', 'Ectopic prolactin secretion  ', 'Exogenous sex steroid secretion  ']","[0.8622074723243713, 0.07345554232597351, 0.053008269518613815, 0.0058775353245437145, 0.005451159086078405]&['Germline GNAS  activating mutation  ', '21 -Hydroxylase deficiency', 'Ectopic prolactin secretion  ', 'Exogenous sex steroid secretion  ', 'Central activation of neurons  ']","[0.6297045946121216, 0.27465298771858215, 0.06644540280103683, 0.019691234454512596, 0.009505808353424072]&['Germline GNAS  activating mutation  ', 'Ectopic prolactin secretion  ', '21 -Hydroxylase deficiency', 'Central activation of neurons  ', 'Exogenous sex steroid secretion  ']","[0.49264463782310486, 0.40618056058883667, 0.0551239438354969, 0.03247758373618126, 0.01357329823076725]&['Germline GNAS  activating mutation  ', '21 -Hydroxylase deficiency', 'Ectopic prolactin secretion  ', 'Central activation of neurons  ', 'Exogenous sex steroid secretion  ']","[0.46940428018569946, 0.359587162733078, 0.13022923469543457, 0.029140016064047813, 0.011639324948191643]&['21 -Hydroxylase deficiency', 'Germline GNAS  activating mutation  ', 'Ectopic prolactin secretion  ', 'Central activation of neurons  ', 'Exogenous sex steroid secretion  ']"
69,"[0.7521474361419678, 0.2050100564956665, 0.029306216165423393, 0.007965845055878162, 0.005570477806031704]&['Urea cycle', 'Cytochrome P450 activity  ', 'Cholesterol metabolism  ', 'Purine metabolism  ', 'Bile salt metabolism  ']","[0.41212210059165955, 0.4102324843406677, 0.08131983131170273, 0.07036864012479782, 0.02595693990588188]&['Cytochrome P450 activity  ', 'Urea cycle', 'Bile salt metabolism  ', 'Cholesterol metabolism  ', 'Purine metabolism  ']","[0.7631483674049377, 0.10315101593732834, 0.06697948276996613, 0.047635942697525024, 0.019085193052887917]&['Urea cycle', 'Cytochrome P450 activity  ', 'Bile salt metabolism  ', 'Cholesterol metabolism  ', 'Purine metabolism  ']","[0.4066151976585388, 0.4029057025909424, 0.11060035228729248, 0.06528310477733612, 0.014595630578696728]&['Cytochrome P450 activity  ', 'Urea cycle', 'Cholesterol metabolism  ', 'Bile salt metabolism  ', 'Purine metabolism  ']","[0.5616559982299805, 0.24340583384037018, 0.11583186686038971, 0.0503082238137722, 0.028798075392842293]&['Urea cycle', 'Cytochrome P450 activity  ', 'Cholesterol metabolism  ', 'Bile salt metabolism  ', 'Purine metabolism  ']"
70,"[0.27137115597724915, 0.24821102619171143, 0.22827453911304474, 0.15762437880039215, 0.09451887756586075]&['Tryptase', 'Lipase  ', 'Lactase  ', 'Protease  ', 'Amylase  ']","[0.37889352440834045, 0.27419182658195496, 0.2689002752304077, 0.0645693689584732, 0.013444943353533745]&['Tryptase', 'Lipase  ', 'Protease  ', 'Amylase  ', 'Lactase  ']","[0.27103662490844727, 0.26546844840049744, 0.20636634528636932, 0.19022001326084137, 0.06690862774848938]&['Lipase  ', 'Protease  ', 'Amylase  ', 'Tryptase', 'Lactase  ']","[0.38163992762565613, 0.30321457982063293, 0.11626507341861725, 0.10906097292900085, 0.08981949090957642]&['Lipase  ', 'Tryptase', 'Amylase  ', 'Protease  ', 'Lactase  ']","[0.2817521393299103, 0.2702476680278778, 0.2648596465587616, 0.1339995265007019, 0.049140941351652145]&['Lipase  ', 'Protease  ', 'Tryptase', 'Amylase  ', 'Lactase  ']"
71,"[0.780902087688446, 0.0813257247209549, 0.03622773662209511, 0.030916640534996986, 0.022059790790081024, 0.020207779482007027, 0.014910551719367504, 0.01344968844205141]&['Sleep terror disorder', 'Hypoglycemia caused by increased glucagon secretion  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Nightmare disorder  ', 'Hypoglycemia caused by excess exogenous insulin  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Hypoglycemia caused by excessive renal glucose loss  ']","[0.6174197793006897, 0.10596300661563873, 0.10240911692380905, 0.04556988552212715, 0.044176291674375534, 0.04190897196531296, 0.027082953602075577, 0.01547000091522932]&['Sleep terror disorder', 'Nightmare disorder  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Hypoglycemia caused by excess exogenous insulin  ']","[0.6624813675880432, 0.22180593013763428, 0.02778739668428898, 0.027122607454657555, 0.02523050643503666, 0.023083386942744255, 0.0066347066313028336, 0.005854062270373106]&['Sleep terror disorder', 'Nightmare disorder  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hypoglycemia caused by excess exogenous insulin  ']","[0.59297776222229, 0.25217559933662415, 0.043629322201013565, 0.03822792321443558, 0.034422367811203, 0.028324520215392113, 0.00647023506462574, 0.003772229189053178]&['Sleep terror disorder', 'Nightmare disorder  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hypoglycemia caused by excess exogenous insulin  ']","[0.5084006786346436, 0.1898154467344284, 0.11134211719036102, 0.07132777571678162, 0.056113824248313904, 0.04097680002450943, 0.014982775785028934, 0.007040668278932571]&['Sleep terror disorder', 'Nightmare disorder  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hypoglycemia caused by excess exogenous insulin  ']"
72,"[0.5335391759872437, 0.29468777775764465, 0.06768327206373215, 0.06325540691614151, 0.040834274142980576]&['Tyrosine hydroxylase', 'Monoamine oxidase B  ', 'Aromatic L-amino acid decarboxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Dopamine β -hydroxylase  ']","[0.30819612741470337, 0.2868158221244812, 0.18788550794124603, 0.18611416220664978, 0.03098832070827484]&['Phenylethanolamine N-methyltransferase  ', 'Tyrosine hydroxylase', 'Dopamine β -hydroxylase  ', 'Monoamine oxidase B  ', 'Aromatic L-amino acid decarboxylase  ']","[0.432115763425827, 0.22295500338077545, 0.2074664980173111, 0.09149104356765747, 0.045971646904945374]&['Phenylethanolamine N-methyltransferase  ', 'Monoamine oxidase B  ', 'Tyrosine hydroxylase', 'Dopamine β -hydroxylase  ', 'Aromatic L-amino acid decarboxylase  ']","[0.38363608717918396, 0.23742136359214783, 0.21878831088542938, 0.1361817866563797, 0.023972544819116592]&['Phenylethanolamine N-methyltransferase  ', 'Tyrosine hydroxylase', 'Monoamine oxidase B  ', 'Dopamine β -hydroxylase  ', 'Aromatic L-amino acid decarboxylase  ']","[0.37848636507987976, 0.2787817120552063, 0.18651387095451355, 0.1223122626543045, 0.03390582278370857]&['Monoamine oxidase B  ', 'Phenylethanolamine N-methyltransferase  ', 'Dopamine β -hydroxylase  ', 'Tyrosine hydroxylase', 'Aromatic L-amino acid decarboxylase  ']"
73,"[0.8916491270065308, 0.08118496835231781, 0.012390469200909138, 0.008226266130805016, 0.006549174431711435]&['Spasticity', 'Hypospadias  ', 'Neck webbing  ', 'Short palpebral fissures  ', 'Limb hypoplasia  ']","[0.7101464867591858, 0.1505468636751175, 0.10737407207489014, 0.01915239728987217, 0.012780146673321724]&['Spasticity', 'Hypospadias  ', 'Neck webbing  ', 'Short palpebral fissures  ', 'Limb hypoplasia  ']","[0.5760078430175781, 0.15779274702072144, 0.1415763795375824, 0.11847910284996033, 0.0061439103446900845]&['Spasticity', 'Hypospadias  ', 'Neck webbing  ', 'Short palpebral fissures  ', 'Limb hypoplasia  ']","[0.4062424898147583, 0.31540223956108093, 0.13180500268936157, 0.12652571499347687, 0.020024489611387253]&['Hypospadias  ', 'Spasticity', 'Neck webbing  ', 'Short palpebral fissures  ', 'Limb hypoplasia  ']","[0.38284727931022644, 0.369605153799057, 0.16188737750053406, 0.06897830963134766, 0.01668187789618969]&['Spasticity', 'Hypospadias  ', 'Neck webbing  ', 'Short palpebral fissures  ', 'Limb hypoplasia  ']"
74,"[0.49853625893592834, 0.38441866636276245, 0.048641834408044815, 0.035318661481142044, 0.03308456018567085]&['Nondisjunction of X chromosome during meiosis', 'Constitutional delay in puberty  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Mutation in the 21 -hydroxylase gene  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ']","[0.6193045377731323, 0.2749866247177124, 0.045873068273067474, 0.031426724046468735, 0.028408972546458244]&['Mutation in the 21 -hydroxylase gene  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Constitutional delay in puberty  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Nondisjunction of X chromosome during meiosis']","[0.45485666394233704, 0.2324911653995514, 0.12779201567173004, 0.1119416207075119, 0.07291845232248306]&['Mutation in the 21 -hydroxylase gene  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Constitutional delay in puberty  ', 'Nondisjunction of X chromosome during meiosis']","[0.5662693381309509, 0.18679259717464447, 0.10683521628379822, 0.09186921268701553, 0.048233550041913986]&['Nondisjunction of X chromosome during meiosis', 'Mutation in the 21 -hydroxylase gene  ', 'Constitutional delay in puberty  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ']","[0.4873613119125366, 0.18617741763591766, 0.18046370148658752, 0.08724568784236908, 0.058751899749040604]&['Mutation in the 21 -hydroxylase gene  ', 'Constitutional delay in puberty  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Nondisjunction of X chromosome during meiosis', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ']"
75,"[0.6707398891448975, 0.133998841047287, 0.13366787135601044, 0.061593443155288696]&['Human herpesvirus 8', 'HIV  ', 'Cytomegalovirus  ', 'Epstein -Barr virus  ']","[0.5467800498008728, 0.17220519483089447, 0.14317403733730316, 0.13784074783325195]&['Human herpesvirus 8', 'HIV  ', 'Cytomegalovirus  ', 'Epstein -Barr virus  ']","[0.5114632844924927, 0.2660005986690521, 0.12457463145256042, 0.09796150773763657]&['Human herpesvirus 8', 'HIV  ', 'Cytomegalovirus  ', 'Epstein -Barr virus  ']","[0.6313883662223816, 0.17182068526744843, 0.12405678629875183, 0.07273408770561218]&['Human herpesvirus 8', 'Cytomegalovirus  ', 'HIV  ', 'Epstein -Barr virus  ']","[0.7457027435302734, 0.1093946173787117, 0.10157995671033859, 0.04332266002893448]&['Human herpesvirus 8', 'Cytomegalovirus  ', 'HIV  ', 'Epstein -Barr virus  ']"
76,"[0.7864387035369873, 0.07746851444244385, 0.049328599125146866, 0.04909756779670715, 0.01746954768896103, 0.014584391377866268, 0.005612658336758614]&['Refer the patient to a nutritionist', 'Explore barriers to diet adherence  ', ""Measure the patient's blood glucose concentration  "", ""Order measurement of the patient's microalbumin concentration  "", ""Increase the patient's metformin dosage  "", 'Create an exercise regimen for the patient  ', ""Increase the patient's insulin dosage  ""]","[0.5037566423416138, 0.16613470017910004, 0.1417391002178192, 0.07878772169351578, 0.06639021635055542, 0.03742145374417305, 0.005770144984126091]&[""Order measurement of the patient's microalbumin concentration  "", 'Refer the patient to a nutritionist', 'Explore barriers to diet adherence  ', ""Increase the patient's metformin dosage  "", ""Increase the patient's insulin dosage  "", ""Measure the patient's blood glucose concentration  "", 'Create an exercise regimen for the patient  ']","[0.33812791109085083, 0.24668104946613312, 0.19422845542430878, 0.10638516396284103, 0.07130973041057587, 0.037941109389066696, 0.005326578859239817]&['Explore barriers to diet adherence  ', 'Refer the patient to a nutritionist', ""Order measurement of the patient's microalbumin concentration  "", ""Increase the patient's metformin dosage  "", ""Increase the patient's insulin dosage  "", ""Measure the patient's blood glucose concentration  "", 'Create an exercise regimen for the patient  ']","[0.8488541841506958, 0.09530306607484818, 0.028363917022943497, 0.013175900094211102, 0.009963192977011204, 0.0026240828447043896, 0.0017156136455014348]&['Refer the patient to a nutritionist', 'Explore barriers to diet adherence  ', ""Increase the patient's metformin dosage  "", ""Increase the patient's insulin dosage  "", ""Measure the patient's blood glucose concentration  "", ""Order measurement of the patient's microalbumin concentration  "", 'Create an exercise regimen for the patient  ']","[0.6690515279769897, 0.17099344730377197, 0.06423413753509521, 0.03876778855919838, 0.029487410560250282, 0.02051960490643978, 0.006946192122995853]&['Explore barriers to diet adherence  ', 'Refer the patient to a nutritionist', ""Increase the patient's metformin dosage  "", ""Order measurement of the patient's microalbumin concentration  "", ""Measure the patient's blood glucose concentration  "", ""Increase the patient's insulin dosage  "", 'Create an exercise regimen for the patient  ']"
77,"[0.5048414468765259, 0.18991495668888092, 0.17560288310050964, 0.07973900437355042, 0.04990169405937195]&['Phenylephrine', 'Norepinephrine  ', 'Isoproterenol  ', 'Epinephrine  ', 'Dopamine  ']","[0.4773580729961395, 0.27918732166290283, 0.12844638526439667, 0.07178331166505814, 0.04322485625743866]&['Phenylephrine', 'Isoproterenol  ', 'Epinephrine  ', 'Norepinephrine  ', 'Dopamine  ']","[0.34444862604141235, 0.3317609429359436, 0.1532834768295288, 0.10712700337171555, 0.0633799284696579]&['Phenylephrine', 'Isoproterenol  ', 'Epinephrine  ', 'Norepinephrine  ', 'Dopamine  ']","[0.34690234065055847, 0.25725942850112915, 0.23721939325332642, 0.10113870352506638, 0.0574800930917263]&['Isoproterenol  ', 'Phenylephrine', 'Epinephrine  ', 'Norepinephrine  ', 'Dopamine  ']","[0.7039795517921448, 0.15834273397922516, 0.058329276740550995, 0.05223290994763374, 0.027115507051348686]&['Isoproterenol  ', 'Norepinephrine  ', 'Epinephrine  ', 'Phenylephrine', 'Dopamine  ']"
78,"[0.47824954986572266, 0.21029919385910034, 0.15270543098449707, 0.12718559801578522, 0.031560227274894714]&['Recombination -activating gene 1 (RAG1) and RAG2', 'CD40 ligand  ', 'NADPH oxidase  ', 'Mevalonate kinase  ', 'Bruton tyrosine kinase  ']","[0.8304336667060852, 0.06361779570579529, 0.046547044068574905, 0.04140804335474968, 0.0179935023188591]&['Mevalonate kinase  ', 'Recombination -activating gene 1 (RAG1) and RAG2', 'CD40 ligand  ', 'NADPH oxidase  ', 'Bruton tyrosine kinase  ']","[0.8590129017829895, 0.07694254070520401, 0.029425974935293198, 0.021272988989949226, 0.01334555447101593]&['Mevalonate kinase  ', 'Recombination -activating gene 1 (RAG1) and RAG2', 'NADPH oxidase  ', 'CD40 ligand  ', 'Bruton tyrosine kinase  ']","[0.8462671637535095, 0.07074867188930511, 0.03755906596779823, 0.029715554788708687, 0.015709545463323593]&['Mevalonate kinase  ', 'Recombination -activating gene 1 (RAG1) and RAG2', 'NADPH oxidase  ', 'CD40 ligand  ', 'Bruton tyrosine kinase  ']","[0.9079110622406006, 0.03151160851120949, 0.03042207472026348, 0.01962645724415779, 0.01052876841276884]&['Mevalonate kinase  ', 'Recombination -activating gene 1 (RAG1) and RAG2', 'CD40 ligand  ', 'NADPH oxidase  ', 'Bruton tyrosine kinase  ']"
