,Original,Below Basic,Basic,Intermediate,Advanced
73,"[0.45698311924934387, 0.17985022068023682, 0.17708654701709747, 0.12335193902254105, 0.06272823363542557]&['Limb hypoplasia  ', 'Hypospadias  ', 'Short palpebral fissures  ', 'Spasticity', 'Neck webbing  ']","[0.3623737692832947, 0.23891329765319824, 0.1958608329296112, 0.16707541048526764, 0.035776615142822266]&['Short palpebral fissures  ', 'Spasticity', 'Neck webbing  ', 'Limb hypoplasia  ', 'Hypospadias  ']","[0.44080495834350586, 0.3707791864871979, 0.07801540940999985, 0.060279686003923416, 0.05012078583240509]&['Short palpebral fissures  ', 'Limb hypoplasia  ', 'Spasticity', 'Neck webbing  ', 'Hypospadias  ']","[0.5142237544059753, 0.24881741404533386, 0.15229280292987823, 0.06318484246730804, 0.021481145173311234]&['Short palpebral fissures  ', 'Spasticity', 'Limb hypoplasia  ', 'Neck webbing  ', 'Hypospadias  ']","[0.32355454564094543, 0.3223755955696106, 0.26317596435546875, 0.05080460011959076, 0.04008932039141655]&['Limb hypoplasia  ', 'Short palpebral fissures  ', 'Spasticity', 'Neck webbing  ', 'Hypospadias  ']"
74,"[0.4708080291748047, 0.29599422216415405, 0.18625186383724213, 0.040043026208877563, 0.006902812048792839]&['Nondisjunction of X chromosome during meiosis', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Mutation in the 21 -hydroxylase gene  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Constitutional delay in puberty  ']","[0.9390432238578796, 0.04272972419857979, 0.013177375309169292, 0.002837233943864703, 0.002212395891547203]&['Nondisjunction of X chromosome during meiosis', 'Mutation in the 21 -hydroxylase gene  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Constitutional delay in puberty  ']","[0.9129025936126709, 0.07099441438913345, 0.010980632156133652, 0.0028067247476428747, 0.0023155934177339077]&['Nondisjunction of X chromosome during meiosis', 'Mutation in the 21 -hydroxylase gene  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Constitutional delay in puberty  ']","[0.6140640377998352, 0.17216971516609192, 0.15082044899463654, 0.04146452993154526, 0.021481260657310486]&['Mutation in the 21 -hydroxylase gene  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Nondisjunction of X chromosome during meiosis', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Constitutional delay in puberty  ']","[0.9117836356163025, 0.06612004339694977, 0.01511344313621521, 0.0044024549424648285, 0.0025803965982049704]&['Nondisjunction of X chromosome during meiosis', 'Mutation in the 21 -hydroxylase gene  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Constitutional delay in puberty  ']"
75,"[0.566856861114502, 0.33114564418792725, 0.06674917042255402, 0.0352482907474041]&['Human herpesvirus 8', 'Epstein -Barr virus  ', 'Cytomegalovirus  ', 'HIV  ']","[0.6518307328224182, 0.23768703639507294, 0.09792361408472061, 0.01255857665091753]&['Human herpesvirus 8', 'Cytomegalovirus  ', 'Epstein -Barr virus  ', 'HIV  ']","[0.4858893156051636, 0.41885221004486084, 0.06520511955022812, 0.03005336783826351]&['Human herpesvirus 8', 'Cytomegalovirus  ', 'Epstein -Barr virus  ', 'HIV  ']","[0.66398686170578, 0.17225371301174164, 0.1459755003452301, 0.017783913761377335]&['Human herpesvirus 8', 'Cytomegalovirus  ', 'Epstein -Barr virus  ', 'HIV  ']","[0.5349704623222351, 0.3677208423614502, 0.04869828373193741, 0.04861040040850639]&['Epstein -Barr virus  ', 'Cytomegalovirus  ', 'Human herpesvirus 8', 'HIV  ']"
76,"[0.7709754705429077, 0.16496367752552032, 0.035754624754190445, 0.013344445265829563, 0.010461865924298763, 0.0030696820467710495, 0.0014302559429779649]&['Refer the patient to a nutritionist', 'Create an exercise regimen for the patient  ', ""Measure the patient's blood glucose concentration  "", 'Explore barriers to diet adherence  ', ""Increase the patient's metformin dosage  "", ""Increase the patient's insulin dosage  "", ""Order measurement of the patient's microalbumin concentration  ""]","[0.3658553659915924, 0.21499338746070862, 0.18978549540042877, 0.18635417520999908, 0.015851950272917747, 0.01463888306170702, 0.012520771473646164]&['Refer the patient to a nutritionist', ""Measure the patient's blood glucose concentration  "", 'Explore barriers to diet adherence  ', 'Create an exercise regimen for the patient  ', ""Order measurement of the patient's microalbumin concentration  "", ""Increase the patient's insulin dosage  "", ""Increase the patient's metformin dosage  ""]","[0.4619303345680237, 0.2347511500120163, 0.17318598926067352, 0.06242702156305313, 0.027900459244847298, 0.020888997241854668, 0.018916074186563492]&['Create an exercise regimen for the patient  ', ""Measure the patient's blood glucose concentration  "", 'Refer the patient to a nutritionist', 'Explore barriers to diet adherence  ', ""Order measurement of the patient's microalbumin concentration  "", ""Increase the patient's metformin dosage  "", ""Increase the patient's insulin dosage  ""]","[0.3358162045478821, 0.28184759616851807, 0.21096175909042358, 0.08501652628183365, 0.03763667121529579, 0.026701658964157104, 0.02201955020427704]&['Refer the patient to a nutritionist', 'Create an exercise regimen for the patient  ', ""Measure the patient's blood glucose concentration  "", 'Explore barriers to diet adherence  ', ""Increase the patient's metformin dosage  "", ""Increase the patient's insulin dosage  "", ""Order measurement of the patient's microalbumin concentration  ""]","[0.4403179883956909, 0.29613375663757324, 0.11892402172088623, 0.06727952510118484, 0.03473924100399017, 0.024840645492076874, 0.01776484213769436]&['Refer the patient to a nutritionist', 'Create an exercise regimen for the patient  ', ""Measure the patient's blood glucose concentration  "", ""Increase the patient's metformin dosage  "", ""Increase the patient's insulin dosage  "", 'Explore barriers to diet adherence  ', ""Order measurement of the patient's microalbumin concentration  ""]"
77,"[0.5012126564979553, 0.32110872864723206, 0.12233179062604904, 0.04421667754650116, 0.011130167171359062]&['Phenylephrine', 'Norepinephrine  ', 'Dopamine  ', 'Epinephrine  ', 'Isoproterenol  ']","[0.6074187755584717, 0.16225193440914154, 0.12263218313455582, 0.0875338688492775, 0.020163118839263916]&['Norepinephrine  ', 'Dopamine  ', 'Phenylephrine', 'Epinephrine  ', 'Isoproterenol  ']","[0.5384933352470398, 0.1598890870809555, 0.15394297242164612, 0.12146948277950287, 0.026205098256468773]&['Norepinephrine  ', 'Dopamine  ', 'Epinephrine  ', 'Phenylephrine', 'Isoproterenol  ']","[0.7700191736221313, 0.12899662554264069, 0.04868943989276886, 0.038716983050107956, 0.01357780210673809]&['Norepinephrine  ', 'Dopamine  ', 'Phenylephrine', 'Epinephrine  ', 'Isoproterenol  ']","[0.6197404265403748, 0.32643795013427734, 0.046230725944042206, 0.006184248719364405, 0.0014066391158849]&['Phenylephrine', 'Norepinephrine  ', 'Dopamine  ', 'Epinephrine  ', 'Isoproterenol  ']"
78,"[0.8727096319198608, 0.0642838403582573, 0.03269597142934799, 0.017959797754883766, 0.0123507771641016]&['Recombination -activating gene 1 (RAG1) and RAG2', 'Bruton tyrosine kinase  ', 'CD40 ligand  ', 'NADPH oxidase  ', 'Mevalonate kinase  ']","[0.341607928276062, 0.25845831632614136, 0.19260726869106293, 0.14738038182258606, 0.05994610860943794]&['Recombination -activating gene 1 (RAG1) and RAG2', 'NADPH oxidase  ', 'Bruton tyrosine kinase  ', 'CD40 ligand  ', 'Mevalonate kinase  ']","[0.27171590924263, 0.24926340579986572, 0.22352702915668488, 0.19971731305122375, 0.055776286870241165]&['CD40 ligand  ', 'NADPH oxidase  ', 'Recombination -activating gene 1 (RAG1) and RAG2', 'Bruton tyrosine kinase  ', 'Mevalonate kinase  ']","[0.3431686460971832, 0.22509251534938812, 0.17984694242477417, 0.17474998533725739, 0.07714198529720306]&['NADPH oxidase  ', 'CD40 ligand  ', 'Bruton tyrosine kinase  ', 'Recombination -activating gene 1 (RAG1) and RAG2', 'Mevalonate kinase  ']","[0.3726505637168884, 0.230879545211792, 0.18410973250865936, 0.1613534539937973, 0.05100664496421814]&['NADPH oxidase  ', 'Recombination -activating gene 1 (RAG1) and RAG2', 'Bruton tyrosine kinase  ', 'CD40 ligand  ', 'Mevalonate kinase  ']"
79,"[0.6298713684082031, 0.32755914330482483, 0.033964402973651886, 0.007550747133791447, 0.001054287888109684]&['Presence of TSH receptor autoantibodies', 'Activation of mutations of TSH receptors  ', 'Lymphocytic infiltration of the thyroid  ', 'Increased serum thyroglobulin concentration  ', 'Ischemic injury to the hypothalamus  ']","[0.6846391558647156, 0.1885453462600708, 0.11612632870674133, 0.009043596684932709, 0.0016456119483336806]&['Lymphocytic infiltration of the thyroid  ', 'Activation of mutations of TSH receptors  ', 'Increased serum thyroglobulin concentration  ', 'Presence of TSH receptor autoantibodies', 'Ischemic injury to the hypothalamus  ']","[0.6221701502799988, 0.23486383259296417, 0.06505560874938965, 0.0592879094183445, 0.018622461706399918]&['Lymphocytic infiltration of the thyroid  ', 'Activation of mutations of TSH receptors  ', 'Increased serum thyroglobulin concentration  ', 'Presence of TSH receptor autoantibodies', 'Ischemic injury to the hypothalamus  ']","[0.8333659768104553, 0.08119560778141022, 0.06693533062934875, 0.01286804024130106, 0.00563500402495265]&['Lymphocytic infiltration of the thyroid  ', 'Activation of mutations of TSH receptors  ', 'Increased serum thyroglobulin concentration  ', 'Presence of TSH receptor autoantibodies', 'Ischemic injury to the hypothalamus  ']","[0.6407090425491333, 0.18955357372760773, 0.10137748718261719, 0.06577661633491516, 0.0025832578539848328]&['Lymphocytic infiltration of the thyroid  ', 'Increased serum thyroglobulin concentration  ', 'Activation of mutations of TSH receptors  ', 'Presence of TSH receptor autoantibodies', 'Ischemic injury to the hypothalamus  ']"
80,"[0.5432797074317932, 0.3242018520832062, 0.05114922672510147, 0.04172970727086067, 0.03963957354426384]&['Proximal jejunum', 'Ascending colon  ', 'Distal ileum  ', 'Distal jejunum  ', 'Proximal ileum  ']","[0.42031100392341614, 0.36689287424087524, 0.08774891495704651, 0.07524318248033524, 0.04980405420064926]&['Ascending colon  ', 'Distal ileum  ', 'Proximal ileum  ', 'Distal jejunum  ', 'Proximal jejunum']","[0.38471049070358276, 0.23043951392173767, 0.14055803418159485, 0.12510181963443756, 0.11919012665748596]&['Distal ileum  ', 'Proximal jejunum', 'Ascending colon  ', 'Distal jejunum  ', 'Proximal ileum  ']","[0.3907150626182556, 0.2382490038871765, 0.18889476358890533, 0.10911215841770172, 0.07302897423505783]&['Distal ileum  ', 'Ascending colon  ', 'Proximal jejunum', 'Proximal ileum  ', 'Distal jejunum  ']","[0.26602527499198914, 0.2638934254646301, 0.2235855609178543, 0.1448892056941986, 0.10160651803016663]&['Distal ileum  ', 'Proximal jejunum', 'Ascending colon  ', 'Proximal ileum  ', 'Distal jejunum  ']"
81,"[0.8490991592407227, 0.06029657647013664, 0.04139057546854019, 0.034449975937604904, 0.014763658866286278]&['Intrinsic factor', 'Bicarbonate  ', 'Gastric acid  ', 'Glucagon  ', 'Insulin  ']","[0.5772080421447754, 0.260084331035614, 0.09953690320253372, 0.040018580853939056, 0.023152124136686325]&['Intrinsic factor', 'Glucagon  ', 'Gastric acid  ', 'Insulin  ', 'Bicarbonate  ']","[0.7119543552398682, 0.16541245579719543, 0.053590256720781326, 0.04661724716424942, 0.02242560125887394]&['Glucagon  ', 'Intrinsic factor', 'Bicarbonate  ', 'Insulin  ', 'Gastric acid  ']","[0.6776127815246582, 0.14434096217155457, 0.08042029291391373, 0.062337856739759445, 0.03528808057308197]&['Glucagon  ', 'Intrinsic factor', 'Insulin  ', 'Bicarbonate  ', 'Gastric acid  ']","[0.6086862087249756, 0.18956546485424042, 0.09426698833703995, 0.07578474283218384, 0.03169665113091469]&['Glucagon  ', 'Intrinsic factor', 'Insulin  ', 'Bicarbonate  ', 'Gastric acid  ']"
82,"[0.7084831595420837, 0.1853594332933426, 0.06308650225400925, 0.02983926422894001, 0.007423209026455879, 0.005808495916426182]&['Right temporal', 'Right parietal  ', 'Right frontal  ', 'Left parietal  ', 'Left frontal  ', 'Left temporal  ']","[0.30939289927482605, 0.3052096962928772, 0.23065541684627533, 0.10812586545944214, 0.030569076538085938, 0.01604706235229969]&['Right parietal  ', 'Right temporal', 'Left parietal  ', 'Right frontal  ', 'Left frontal  ', 'Left temporal  ']","[0.734539270401001, 0.1307036131620407, 0.05157538130879402, 0.03716463968157768, 0.030788874253630638, 0.015228181146085262]&['Right temporal', 'Right parietal  ', 'Right frontal  ', 'Left parietal  ', 'Left frontal  ', 'Left temporal  ']","[0.36379069089889526, 0.2676992118358612, 0.1970236748456955, 0.1238165870308876, 0.028698546811938286, 0.018971312791109085]&['Right parietal  ', 'Right temporal', 'Left parietal  ', 'Right frontal  ', 'Left temporal  ', 'Left frontal  ']","[0.3737943768501282, 0.29083865880966187, 0.17364075779914856, 0.1013069674372673, 0.04219366982579231, 0.018225539475679398]&['Right temporal', 'Right parietal  ', 'Left parietal  ', 'Right frontal  ', 'Left temporal  ', 'Left frontal  ']"
83,"[0.9486264586448669, 0.026294248178601265, 0.01664031483232975, 0.007803559303283691, 0.0006354065262712538]&['von Willebrand factor', 'Fibrinogen  ', 'Glycoprotein IIb -IIIa ', 'Factor VII (proconvertin)  ', 'Granule storage pool  ']","[0.6620666980743408, 0.1433965414762497, 0.12838047742843628, 0.052616339176893234, 0.01353989727795124]&['Fibrinogen  ', 'Factor VII (proconvertin)  ', 'Glycoprotein IIb -IIIa ', 'von Willebrand factor', 'Granule storage pool  ']","[0.8799511790275574, 0.0576983205974102, 0.033923279494047165, 0.02081562578678131, 0.007611632812768221]&['Fibrinogen  ', 'Factor VII (proconvertin)  ', 'Glycoprotein IIb -IIIa ', 'von Willebrand factor', 'Granule storage pool  ']","[0.6546250581741333, 0.1490481048822403, 0.1397932469844818, 0.04295959696173668, 0.013574089854955673]&['Fibrinogen  ', 'Glycoprotein IIb -IIIa ', 'Factor VII (proconvertin)  ', 'von Willebrand factor', 'Granule storage pool  ']","[0.6350006461143494, 0.30064088106155396, 0.04081356152892113, 0.01705412194132805, 0.0064908177591860294]&['Fibrinogen  ', 'Glycoprotein IIb -IIIa ', 'Factor VII (proconvertin)  ', 'von Willebrand factor', 'Granule storage pool  ']"
84,"[0.5536492466926575, 0.200149267911911, 0.10346613079309464, 0.06495069712400436, 0.059759460389614105, 0.018025174736976624]&[""Height of R waves in lead V 1 of the patient's ECG  "", 'Right ventricular diastolic compliance  ', ""Height of P waves in lead I of the patient's ECG  "", 'Pulmonary vascular resistance  ', 'Right ventricular wall thickness', 'Hematocrit  ']","[0.5955172777175903, 0.17432957887649536, 0.10730677843093872, 0.0665573924779892, 0.031504519283771515, 0.02478441782295704]&['Hematocrit  ', ""Height of P waves in lead I of the patient's ECG  "", ""Height of R waves in lead V 1 of the patient's ECG  "", 'Pulmonary vascular resistance  ', 'Right ventricular diastolic compliance  ', 'Right ventricular wall thickness']","[0.6538448929786682, 0.24737173318862915, 0.03870470076799393, 0.03743386268615723, 0.011644578538835049, 0.011000221595168114]&['Hematocrit  ', 'Pulmonary vascular resistance  ', ""Height of P waves in lead I of the patient's ECG  "", ""Height of R waves in lead V 1 of the patient's ECG  "", 'Right ventricular wall thickness', 'Right ventricular diastolic compliance  ']","[0.5691607594490051, 0.12610013782978058, 0.10088218748569489, 0.09621704369783401, 0.08553335815668106, 0.022106580436229706]&['Hematocrit  ', 'Right ventricular wall thickness', ""Height of R waves in lead V 1 of the patient's ECG  "", 'Pulmonary vascular resistance  ', ""Height of P waves in lead I of the patient's ECG  "", 'Right ventricular diastolic compliance  ']","[0.7404189109802246, 0.10468856245279312, 0.08323376625776291, 0.03657171502709389, 0.02729581482708454, 0.007791191805154085]&['Hematocrit  ', ""Height of P waves in lead I of the patient's ECG  "", ""Height of R waves in lead V 1 of the patient's ECG  "", 'Pulmonary vascular resistance  ', 'Right ventricular diastolic compliance  ', 'Right ventricular wall thickness']"
85,"[0.5932116508483887, 0.3474777936935425, 0.04152055084705353, 0.014427520334720612, 0.0033624533098191023]&['Yersinia pestis', 'Escherichia coli  ', 'Salmonella enterica  serovar enteritidis  ', 'Campylobacter jejuni  ', 'Rotavirus  ']","[0.6585654616355896, 0.2104792594909668, 0.08221247047185898, 0.03672761842608452, 0.012015247717499733]&['Escherichia coli  ', 'Yersinia pestis', 'Campylobacter jejuni  ', 'Salmonella enterica  serovar enteritidis  ', 'Rotavirus  ']","[0.5939858555793762, 0.20214803516864777, 0.12680000066757202, 0.06203586235642433, 0.01503024622797966]&['Escherichia coli  ', 'Yersinia pestis', 'Campylobacter jejuni  ', 'Salmonella enterica  serovar enteritidis  ', 'Rotavirus  ']","[0.4522818624973297, 0.2954786717891693, 0.1754133254289627, 0.06287197768688202, 0.013954169116914272]&['Escherichia coli  ', 'Campylobacter jejuni  ', 'Yersinia pestis', 'Salmonella enterica  serovar enteritidis  ', 'Rotavirus  ']","[0.6584321856498718, 0.1569954752922058, 0.12354113161563873, 0.03915264829993248, 0.021878600120544434]&['Escherichia coli  ', 'Campylobacter jejuni  ', 'Yersinia pestis', 'Salmonella enterica  serovar enteritidis  ', 'Rotavirus  ']"
86,"[0.773270308971405, 0.11590931564569473, 0.08690658956766129, 0.014293505810201168, 0.00962022040039301]&['Bowman capsule  ', 'Renal vein', 'Glomerulus  ', 'Interstitium  ', 'Proximal tubule  ']","[0.7668322920799255, 0.10502100735902786, 0.06729578226804733, 0.035942889750003815, 0.02490806207060814]&['Bowman capsule  ', 'Glomerulus  ', 'Renal vein', 'Interstitium  ', 'Proximal tubule  ']","[0.8339503407478333, 0.059186700731515884, 0.055959079414606094, 0.04080754145979881, 0.010096282698214054]&['Bowman capsule  ', 'Glomerulus  ', 'Interstitium  ', 'Renal vein', 'Proximal tubule  ']","[0.47687584161758423, 0.31707763671875, 0.10257863998413086, 0.06349256634712219, 0.039975356310606]&['Bowman capsule  ', 'Renal vein', 'Glomerulus  ', 'Interstitium  ', 'Proximal tubule  ']","[0.5310938358306885, 0.32704082131385803, 0.07933959364891052, 0.03246741369366646, 0.030058348551392555]&['Bowman capsule  ', 'Renal vein', 'Proximal tubule  ', 'Glomerulus  ', 'Interstitium  ']"
87,"[0.6671938300132751, 0.1140856072306633, 0.08933890610933304, 0.07695630937814713, 0.052425317466259]&['Mumps virus  ', 'Rubella virus', 'Hepatitis B virus  ', 'Epstein -Barr virus  ', 'Measles virus  ']","[0.595015287399292, 0.2769482433795929, 0.09293175488710403, 0.028250474482774734, 0.006854197476059198]&['Mumps virus  ', 'Rubella virus', 'Hepatitis B virus  ', 'Measles virus  ', 'Epstein -Barr virus  ']","[0.5117272734642029, 0.2839451730251312, 0.10181872546672821, 0.09484762698411942, 0.007661224342882633]&['Mumps virus  ', 'Rubella virus', 'Hepatitis B virus  ', 'Measles virus  ', 'Epstein -Barr virus  ']","[0.7281323075294495, 0.18565446138381958, 0.03919058293104172, 0.03516261652112007, 0.011859960854053497]&['Mumps virus  ', 'Rubella virus', 'Hepatitis B virus  ', 'Measles virus  ', 'Epstein -Barr virus  ']","[0.6070781350135803, 0.202610045671463, 0.10613556951284409, 0.08020702004432678, 0.003969164099544287]&['Mumps virus  ', 'Rubella virus', 'Hepatitis B virus  ', 'Measles virus  ', 'Epstein -Barr virus  ']"
88,"[0.7526898384094238, 0.15118396282196045, 0.0883612409234047, 0.004799569491297007, 0.002965372521430254]&['Pyridostigmine overdose', 'Guillain -Barré syndrome  ', 'Motor neuron disease  ', 'Aspiration pneumonia  ', 'Insufficient dose of prednisone  ']","[0.5984985828399658, 0.22097888588905334, 0.13193362951278687, 0.0394233837723732, 0.009165522642433643]&['Pyridostigmine overdose', 'Aspiration pneumonia  ', 'Motor neuron disease  ', 'Guillain -Barré syndrome  ', 'Insufficient dose of prednisone  ']","[0.6287630200386047, 0.2276233583688736, 0.05147862806916237, 0.05096666142344475, 0.041168373078107834]&['Motor neuron disease  ', 'Aspiration pneumonia  ', 'Pyridostigmine overdose', 'Insufficient dose of prednisone  ', 'Guillain -Barré syndrome  ']","[0.6883860230445862, 0.15274760127067566, 0.0706050917506218, 0.04971200227737427, 0.03854925557971001]&['Motor neuron disease  ', 'Aspiration pneumonia  ', 'Guillain -Barré syndrome  ', 'Pyridostigmine overdose', 'Insufficient dose of prednisone  ']","[0.3621102273464203, 0.28221750259399414, 0.20834583044052124, 0.10733617842197418, 0.039990272372961044]&['Motor neuron disease  ', 'Aspiration pneumonia  ', 'Pyridostigmine overdose', 'Insufficient dose of prednisone  ', 'Guillain -Barré syndrome  ']"
89,"[0.4942404329776764, 0.21497482061386108, 0.14667299389839172, 0.1441117823123932]&['High  low ', 'Low low', 'Low high ', 'High  high ']","[0.30693894624710083, 0.3004290759563446, 0.26373109221458435, 0.1289009004831314]&['Low low', 'High  high ', 'Low high ', 'High  low ']","[0.4148324131965637, 0.33998143672943115, 0.13143883645534515, 0.1137472614645958]&['High  low ', 'High  high ', 'Low low', 'Low high ']","[0.731930136680603, 0.16720691323280334, 0.05311126634478569, 0.04775166139006615]&['Low low', 'High  high ', 'Low high ', 'High  low ']","[0.756015956401825, 0.08782748132944107, 0.08744411915540695, 0.0687124952673912]&['Low low', 'Low high ', 'High  high ', 'High  low ']"
90,"[0.8086631894111633, 0.07856883853673935, 0.059012770652770996, 0.033137183636426926, 0.014639154076576233, 0.005978836677968502]&['Increased release of biogenic amines', 'Decreased intracellular metabolism of biogenic amines  ', 'Increased presynaptic receptor activation  ', 'Decreased presynaptic receptor activation  ', 'Decreased monoamine oxidase activity  ', 'Increased intracellular metabolism of biogenic amines  ']","[0.4239398241043091, 0.19770647585391998, 0.15097880363464355, 0.14803524315357208, 0.06138775870203972, 0.017951922491192818]&['Increased presynaptic receptor activation  ', 'Decreased intracellular metabolism of biogenic amines  ', 'Increased intracellular metabolism of biogenic amines  ', 'Increased release of biogenic amines', 'Decreased presynaptic receptor activation  ', 'Decreased monoamine oxidase activity  ']","[0.3593830168247223, 0.25671684741973877, 0.1915360987186432, 0.1058097705245018, 0.052349645644426346, 0.03420470654964447]&['Increased presynaptic receptor activation  ', 'Increased release of biogenic amines', 'Increased intracellular metabolism of biogenic amines  ', 'Decreased intracellular metabolism of biogenic amines  ', 'Decreased presynaptic receptor activation  ', 'Decreased monoamine oxidase activity  ']","[0.34592127799987793, 0.20922322571277618, 0.1677587628364563, 0.15544332563877106, 0.10135706514120102, 0.020296288654208183]&['Increased presynaptic receptor activation  ', 'Increased release of biogenic amines', 'Decreased intracellular metabolism of biogenic amines  ', 'Increased intracellular metabolism of biogenic amines  ', 'Decreased presynaptic receptor activation  ', 'Decreased monoamine oxidase activity  ']","[0.3124384880065918, 0.2806498110294342, 0.14093035459518433, 0.12462197989225388, 0.11137371510267258, 0.029985571280121803]&['Increased release of biogenic amines', 'Increased presynaptic receptor activation  ', 'Decreased presynaptic receptor activation  ', 'Decreased intracellular metabolism of biogenic amines  ', 'Increased intracellular metabolism of biogenic amines  ', 'Decreased monoamine oxidase activity  ']"
91,"[0.506757915019989, 0.29054707288742065, 0.1379132866859436, 0.04618469625711441, 0.018597012385725975]&['Creatine phosphate  ', 'Glycogen  ', 'ATP  ', 'NADH  ', 'Pyruvate']","[0.49218595027923584, 0.22598332166671753, 0.12350457906723022, 0.12070241570472717, 0.03762376680970192]&['Glycogen  ', 'Creatine phosphate  ', 'Pyruvate', 'NADH  ', 'ATP  ']","[0.541826605796814, 0.22139005362987518, 0.17497067153453827, 0.03147076070308685, 0.03034193441271782]&['Glycogen  ', 'Creatine phosphate  ', 'Pyruvate', 'NADH  ', 'ATP  ']","[0.44297704100608826, 0.21492712199687958, 0.15091484785079956, 0.12124542146921158, 0.0699356272816658]&['Creatine phosphate  ', 'Glycogen  ', 'NADH  ', 'ATP  ', 'Pyruvate']","[0.3675537407398224, 0.23566100001335144, 0.2033701241016388, 0.11887314915657043, 0.07454189658164978]&['Creatine phosphate  ', 'ATP  ', 'Glycogen  ', 'Pyruvate', 'NADH  ']"
92,"[0.45886507630348206, 0.25600066781044006, 0.18635548651218414, 0.09022974222898483, 0.008549018763005733]&['Neutropenia', 'Inhibition of tumor necrosis factor α function  ', 'Hypogammaglobulinemia  ', 'Deficiency of terminal complement  ', 'Impaired T -lymphocyte function  ']","[0.4220724403858185, 0.2836718261241913, 0.1696712076663971, 0.0770813599228859, 0.047503191977739334]&['Impaired T -lymphocyte function  ', 'Inhibition of tumor necrosis factor α function  ', 'Deficiency of terminal complement  ', 'Neutropenia', 'Hypogammaglobulinemia  ']","[0.48103538155555725, 0.1618562638759613, 0.1455054134130478, 0.144583061337471, 0.06701986491680145]&['Inhibition of tumor necrosis factor α function  ', 'Impaired T -lymphocyte function  ', 'Deficiency of terminal complement  ', 'Hypogammaglobulinemia  ', 'Neutropenia']","[0.27359265089035034, 0.25092318654060364, 0.20024102926254272, 0.1869589388370514, 0.08828411996364594]&['Inhibition of tumor necrosis factor α function  ', 'Impaired T -lymphocyte function  ', 'Hypogammaglobulinemia  ', 'Deficiency of terminal complement  ', 'Neutropenia']","[0.33033865690231323, 0.25554153323173523, 0.17883622646331787, 0.14577364921569824, 0.08950991183519363]&['Inhibition of tumor necrosis factor α function  ', 'Neutropenia', 'Impaired T -lymphocyte function  ', 'Hypogammaglobulinemia  ', 'Deficiency of terminal complement  ']"
93,"[0.7274175882339478, 0.14164744317531586, 0.07127229124307632, 0.04824984446167946, 0.011412814259529114]&['Thymidylate synthase', 'Dihydrofolate reductase  ', 'Methionine synthase  ', 'Thiamine pyrophosphate  ', 'Pyruvate decarboxylase  ']","[0.4002736806869507, 0.36518093943595886, 0.18199218809604645, 0.03647877648472786, 0.01607435941696167]&['Dihydrofolate reductase  ', 'Thymidylate synthase', 'Thiamine pyrophosphate  ', 'Pyruvate decarboxylase  ', 'Methionine synthase  ']","[0.37888219952583313, 0.3040250837802887, 0.18139846622943878, 0.0847606360912323, 0.05093367397785187]&['Thymidylate synthase', 'Thiamine pyrophosphate  ', 'Dihydrofolate reductase  ', 'Pyruvate decarboxylase  ', 'Methionine synthase  ']","[0.6086122989654541, 0.2363765984773636, 0.10347691178321838, 0.036813925951719284, 0.014720217324793339]&['Dihydrofolate reductase  ', 'Thiamine pyrophosphate  ', 'Thymidylate synthase', 'Methionine synthase  ', 'Pyruvate decarboxylase  ']","[0.514125406742096, 0.1879657357931137, 0.13530170917510986, 0.10611319541931152, 0.05649400129914284]&['Dihydrofolate reductase  ', 'Thiamine pyrophosphate  ', 'Methionine synthase  ', 'Thymidylate synthase', 'Pyruvate decarboxylase  ']"
94,"[0.6516129970550537, 0.14474168419837952, 0.12737669050693512, 0.051815833896398544, 0.02445279248058796]&['10,012', '8993  ', '9992  ', '20  ', '80  ']","[0.48540639877319336, 0.22484935820102692, 0.1811787635087967, 0.0769263282418251, 0.03163910657167435]&['8993  ', '80  ', '9992  ', '10,012', '20  ']","[0.493562787771225, 0.25216853618621826, 0.14675404131412506, 0.08138099312782288, 0.02613360807299614]&['8993  ', '80  ', '9992  ', '10,012', '20  ']","[0.6843170523643494, 0.15747980773448944, 0.14872755110263824, 0.00803204532712698, 0.0014435627963393927]&['8993  ', '80  ', '9992  ', '10,012', '20  ']","[0.7208166718482971, 0.1318489909172058, 0.09991874545812607, 0.03883546218276024, 0.008580119349062443]&['8993  ', '9992  ', '80  ', '10,012', '20  ']"
