,Original,Below Basic,Basic,Intermediate,Advanced
60,"[0.4172664284706116, 0.33972424268722534, 0.17680366337299347, 0.06596200913190842, 0.00024368685262743384]&['Calcium  ', 'Magnesium  ', 'Chloride  ', 'Potassium  ', 'Sodium']","[0.6083475947380066, 0.27565059065818787, 0.057950183749198914, 0.057495880872011185, 0.0005557633121497929]&['Calcium  ', 'Magnesium  ', 'Chloride  ', 'Potassium  ', 'Sodium']","[0.47027257084846497, 0.32721227407455444, 0.14038659632205963, 0.06050103157758713, 0.001627506921067834]&['Magnesium  ', 'Calcium  ', 'Potassium  ', 'Chloride  ', 'Sodium']","[0.5556778907775879, 0.3562079071998596, 0.05250341445207596, 0.031850170344114304, 0.0037606649566441774]&['Magnesium  ', 'Calcium  ', 'Potassium  ', 'Chloride  ', 'Sodium']","[0.6241916418075562, 0.31195855140686035, 0.034013621509075165, 0.028517454862594604, 0.0013188084121793509]&['Magnesium  ', 'Calcium  ', 'Chloride  ', 'Potassium  ', 'Sodium']"
61,"[0.45509999990463257, 0.3551620543003082, 0.0989396870136261, 0.0688721239566803, 0.02158406190574169, 0.0003420287976041436]&['Maternal progesterone  ', 'Maternal prolactin  ', 'Newborn progesterone  ', 'Maternal estrogen  ', 'Newborn estrogen  ', 'Newborn prolactin']","[0.30622121691703796, 0.2792196571826935, 0.15786950290203094, 0.1512794941663742, 0.10523795336484909, 0.0001721664739307016]&['Maternal progesterone  ', 'Maternal prolactin  ', 'Newborn progesterone  ', 'Maternal estrogen  ', 'Newborn estrogen  ', 'Newborn prolactin']","[0.3600914776325226, 0.23638899624347687, 0.20484215021133423, 0.1340780407190323, 0.06422781199216843, 0.0003715653729159385]&['Maternal progesterone  ', 'Maternal prolactin  ', 'Maternal estrogen  ', 'Newborn estrogen  ', 'Newborn progesterone  ', 'Newborn prolactin']","[0.35702237486839294, 0.17766691744327545, 0.17236918210983276, 0.15312159061431885, 0.13972453773021698, 9.541065082885325e-05]&['Maternal progesterone  ', 'Maternal prolactin  ', 'Newborn estrogen  ', 'Newborn progesterone  ', 'Maternal estrogen  ', 'Newborn prolactin']","[0.44070208072662354, 0.21934926509857178, 0.17137454450130463, 0.11722062528133392, 0.05121903494000435, 0.00013442442286759615]&['Maternal progesterone  ', 'Maternal prolactin  ', 'Maternal estrogen  ', 'Newborn estrogen  ', 'Newborn progesterone  ', 'Newborn prolactin']"
62,"[0.5083335638046265, 0.30598121881484985, 0.13674697279930115, 0.048383716493844986, 0.0005545400781556964]&['Pseudomonas aeruginosa  ', 'Pasteurella multocida  ', 'Clostridium tetani  ', 'Mycobacterium abscessus  ', 'Staphylococcus aureus']","[0.37940311431884766, 0.2965221107006073, 0.23736995458602905, 0.08150952309370041, 0.005195302423089743]&['Pasteurella multocida  ', 'Pseudomonas aeruginosa  ', 'Mycobacterium abscessus  ', 'Clostridium tetani  ', 'Staphylococcus aureus']","[0.46688202023506165, 0.2388605922460556, 0.18762601912021637, 0.09875398874282837, 0.007877375930547714]&['Pasteurella multocida  ', 'Pseudomonas aeruginosa  ', 'Mycobacterium abscessus  ', 'Clostridium tetani  ', 'Staphylococcus aureus']","[0.42035824060440063, 0.29416024684906006, 0.19150318205356598, 0.0827542319893837, 0.011224041692912579]&['Pasteurella multocida  ', 'Mycobacterium abscessus  ', 'Pseudomonas aeruginosa  ', 'Clostridium tetani  ', 'Staphylococcus aureus']","[0.5260895490646362, 0.3328632116317749, 0.08436176925897598, 0.051303986459970474, 0.005381441209465265]&['Pasteurella multocida  ', 'Pseudomonas aeruginosa  ', 'Mycobacterium abscessus  ', 'Clostridium tetani  ', 'Staphylococcus aureus']"
63,"[0.29850828647613525, 0.26650649309158325, 0.19249217212200165, 0.12734773755073547, 0.11363451927900314, 0.001510860864073038]&['Calcium absorption  ', 'Calcium excretion  ', 'Osteoclast proliferation  ', 'Phosphorus absorption  ', 'Osteoblast proliferation  ', 'Phosphorus excretion']","[0.4254200756549835, 0.30727481842041016, 0.1620887666940689, 0.08787524700164795, 0.01583072543144226, 0.0015103572513908148]&['Calcium excretion  ', 'Calcium absorption  ', 'Osteoclast proliferation  ', 'Osteoblast proliferation  ', 'Phosphorus absorption  ', 'Phosphorus excretion']","[0.5953733921051025, 0.18988849222660065, 0.1345529705286026, 0.05982978269457817, 0.019300108775496483, 0.0010552776511758566]&['Calcium absorption  ', 'Calcium excretion  ', 'Osteoclast proliferation  ', 'Osteoblast proliferation  ', 'Phosphorus absorption  ', 'Phosphorus excretion']","[0.34510722756385803, 0.2587883472442627, 0.25381848216056824, 0.10512325167655945, 0.03568026050925255, 0.0014824598329141736]&['Osteoclast proliferation  ', 'Calcium absorption  ', 'Calcium excretion  ', 'Osteoblast proliferation  ', 'Phosphorus absorption  ', 'Phosphorus excretion']","[0.4071806073188782, 0.3566766679286957, 0.14330919086933136, 0.04828760772943497, 0.04338778555393219, 0.0011581152211874723]&['Calcium excretion  ', 'Calcium absorption  ', 'Osteoclast proliferation  ', 'Phosphorus absorption  ', 'Osteoblast proliferation  ', 'Phosphorus excretion']"
64,"[0.5379264950752258, 0.28038227558135986, 0.16177518665790558, 0.017191432416439056, 0.0027245995588600636]&['Infection -mediated sepsis  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'Release of bacterial products producing acute inflammation  ', 'IgE -mediated allergic reaction to doxycycline  ', 'Secretion of bacterial endotoxins']","[0.85617595911026, 0.10908625274896622, 0.031073380261659622, 0.0029375443700701, 0.0007268692716024816]&['Infection -mediated sepsis  ', 'Release of bacterial products producing acute inflammation  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'IgE -mediated allergic reaction to doxycycline  ', 'Secretion of bacterial endotoxins']","[0.7153672575950623, 0.1772175133228302, 0.09364624321460724, 0.008363191038370132, 0.005405885633081198]&['Infection -mediated sepsis  ', 'Release of bacterial products producing acute inflammation  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'IgE -mediated allergic reaction to doxycycline  ', 'Secretion of bacterial endotoxins']","[0.663942813873291, 0.2622508406639099, 0.06946967542171478, 0.0036435590591281652, 0.0006931554526090622]&['Infection -mediated sepsis  ', 'Release of bacterial products producing acute inflammation  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'IgE -mediated allergic reaction to doxycycline  ', 'Secretion of bacterial endotoxins']","[0.5314456224441528, 0.2968780994415283, 0.13346989452838898, 0.03542238846421242, 0.0027840391267091036]&['Infection -mediated sepsis  ', 'Release of bacterial products producing acute inflammation  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'IgE -mediated allergic reaction to doxycycline  ', 'Secretion of bacterial endotoxins']"
65,"[0.45311373472213745, 0.19662746787071228, 0.1806110292673111, 0.1694791465997696, 0.0001686367322690785]&['Androgen  ', 'Aldosterone  ', 'Gonadotropin -releasing hormone  ', 'Adrenocorticotropic hormone  ', 'Growth hormone']","[0.6312524676322937, 0.18808986246585846, 0.11840313673019409, 0.062153689563274384, 0.00010078652849188074]&['Adrenocorticotropic hormone  ', 'Gonadotropin -releasing hormone  ', 'Aldosterone  ', 'Androgen  ', 'Growth hormone']","[0.6446186304092407, 0.2977572977542877, 0.03852153196930885, 0.019030282273888588, 7.228854519780725e-05]&['Gonadotropin -releasing hormone  ', 'Adrenocorticotropic hormone  ', 'Aldosterone  ', 'Androgen  ', 'Growth hormone']","[0.6681971549987793, 0.11499198526144028, 0.11413786560297012, 0.10216914117336273, 0.0005037573864683509]&['Gonadotropin -releasing hormone  ', 'Adrenocorticotropic hormone  ', 'Androgen  ', 'Aldosterone  ', 'Growth hormone']","[0.507468044757843, 0.2567199170589447, 0.14336955547332764, 0.09117022156715393, 0.0012723085237666965]&['Gonadotropin -releasing hormone  ', 'Adrenocorticotropic hormone  ', 'Androgen  ', 'Aldosterone  ', 'Growth hormone']"
66,"[0.420330673456192, 0.2700361907482147, 0.20182713866233826, 0.10575081408023834, 0.0020551851484924555]&['Collapsing focal segmental glomerulosclerosis  ', 'Interstitial inflammatory infiltrate  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Proximal tubular dilation with loss of brush border']","[0.6312991380691528, 0.1820792704820633, 0.1276630014181137, 0.05860533565282822, 0.00035330074024386704]&['Interstitial inflammatory infiltrate  ', 'Collapsing focal segmental glomerulosclerosis  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Proximal tubular dilation with loss of brush border']","[0.4521753787994385, 0.2463677078485489, 0.1637139767408371, 0.13662192225456238, 0.0011210317024961114]&['Interstitial inflammatory infiltrate  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ', 'Collapsing focal segmental glomerulosclerosis  ', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Proximal tubular dilation with loss of brush border']","[0.3182865083217621, 0.2774864435195923, 0.25988590717315674, 0.1435241401195526, 0.0008169678621925414]&['Interstitial inflammatory infiltrate  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ', 'Collapsing focal segmental glomerulosclerosis  ', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Proximal tubular dilation with loss of brush border']","[0.39394426345825195, 0.23398247361183167, 0.21976353228092194, 0.1516072005033493, 0.0007025846280157566]&['Glomerular hypertrophy with hemorrhage and necrosis  ', 'Interstitial inflammatory infiltrate  ', 'Collapsing focal segmental glomerulosclerosis  ', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Proximal tubular dilation with loss of brush border']"
67,"[0.21718844771385193, 0.19982177019119263, 0.18631041049957275, 0.1322564333677292, 0.09408952295780182, 0.09135904163122177, 0.07782900333404541, 0.0011453963816165924]&['Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Opening of glutamate channels  ', 'Inhibition of glutamate release  ', 'Blockade of dopamine receptors  ', 'Increased GABA transaminase activity  ', 'Inhibition of serotonin reuptake  ', 'Decreased activity of dopamine transporters  ', 'Stimulation of 5 -hydroxytryptophan receptors']","[0.7277578115463257, 0.11210231482982635, 0.06849916279315948, 0.05123559385538101, 0.033617373555898666, 0.0032926227431744337, 0.002464153803884983, 0.0010309297358617187]&['Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Opening of glutamate channels  ', 'Inhibition of glutamate release  ', 'Increased GABA transaminase activity  ', 'Blockade of dopamine receptors  ', 'Inhibition of serotonin reuptake  ', 'Stimulation of 5 -hydroxytryptophan receptors', 'Decreased activity of dopamine transporters  ']","[0.22605954110622406, 0.2099160999059677, 0.19528350234031677, 0.10737382620573044, 0.10736210644245148, 0.0926910787820816, 0.059156812727451324, 0.0021570196840912104]&['Inhibition of glutamate release  ', 'Increased GABA transaminase activity  ', 'Opening of glutamate channels  ', 'Inhibition of serotonin reuptake  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Blockade of dopamine receptors  ', 'Decreased activity of dopamine transporters  ', 'Stimulation of 5 -hydroxytryptophan receptors']","[0.2554396390914917, 0.23984195291996002, 0.20883537828922272, 0.10702664405107498, 0.08889056742191315, 0.08049144595861435, 0.018205445259809494, 0.0012688799761235714]&['Opening of glutamate channels  ', 'Inhibition of glutamate release  ', 'Increased GABA transaminase activity  ', 'Blockade of dopamine receptors  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Inhibition of serotonin reuptake  ', 'Decreased activity of dopamine transporters  ', 'Stimulation of 5 -hydroxytryptophan receptors']","[0.41522911190986633, 0.2736354470252991, 0.12452401965856552, 0.07187287509441376, 0.0542466975748539, 0.03487630933523178, 0.023197917267680168, 0.002417575567960739]&['Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Opening of glutamate channels  ', 'Increased GABA transaminase activity  ', 'Blockade of dopamine receptors  ', 'Inhibition of glutamate release  ', 'Inhibition of serotonin reuptake  ', 'Decreased activity of dopamine transporters  ', 'Stimulation of 5 -hydroxytryptophan receptors']"
68,"[0.4575149416923523, 0.22882063686847687, 0.22570790350437164, 0.07441510260105133, 0.013541479595005512]&['Exogenous sex steroid secretion  ', 'Central activation of neurons  ', 'Germline GNAS  activating mutation  ', 'Ectopic prolactin secretion  ', '21 -Hydroxylase deficiency']","[0.8197461366653442, 0.11269859969615936, 0.027570556849241257, 0.027257276698946953, 0.012727485969662666]&['Germline GNAS  activating mutation  ', 'Exogenous sex steroid secretion  ', 'Ectopic prolactin secretion  ', '21 -Hydroxylase deficiency', 'Central activation of neurons  ']","[0.7193860411643982, 0.1685439795255661, 0.08077959716320038, 0.026893261820077896, 0.004397054668515921]&['Germline GNAS  activating mutation  ', 'Ectopic prolactin secretion  ', 'Exogenous sex steroid secretion  ', 'Central activation of neurons  ', '21 -Hydroxylase deficiency']","[0.8140714764595032, 0.08439254760742188, 0.06792833656072617, 0.017794491723179817, 0.015813155099749565]&['Germline GNAS  activating mutation  ', 'Exogenous sex steroid secretion  ', 'Ectopic prolactin secretion  ', 'Central activation of neurons  ', '21 -Hydroxylase deficiency']","[0.8948593139648438, 0.04167550802230835, 0.03827473521232605, 0.019640041515231133, 0.005550336558371782]&['Germline GNAS  activating mutation  ', 'Ectopic prolactin secretion  ', 'Exogenous sex steroid secretion  ', 'Central activation of neurons  ', '21 -Hydroxylase deficiency']"
69,"[0.4740237295627594, 0.3931477665901184, 0.11310838162899017, 0.01881534792482853, 0.000904747867025435]&['Cholesterol metabolism  ', 'Bile salt metabolism  ', 'Cytochrome P450 activity  ', 'Purine metabolism  ', 'Urea cycle']","[0.34220147132873535, 0.32809993624687195, 0.3097870647907257, 0.012347275391221046, 0.007564225234091282]&['Bile salt metabolism  ', 'Cholesterol metabolism  ', 'Cytochrome P450 activity  ', 'Purine metabolism  ', 'Urea cycle']","[0.5271354913711548, 0.2676584720611572, 0.14868858456611633, 0.049839314073324203, 0.006678143981844187]&['Cholesterol metabolism  ', 'Bile salt metabolism  ', 'Cytochrome P450 activity  ', 'Purine metabolism  ', 'Urea cycle']","[0.6158075928688049, 0.2664428651332855, 0.08592944592237473, 0.023848026990890503, 0.007972106337547302]&['Cholesterol metabolism  ', 'Bile salt metabolism  ', 'Cytochrome P450 activity  ', 'Purine metabolism  ', 'Urea cycle']","[0.7061066031455994, 0.12235324829816818, 0.11749087274074554, 0.04884282127022743, 0.005206508096307516]&['Cholesterol metabolism  ', 'Bile salt metabolism  ', 'Cytochrome P450 activity  ', 'Purine metabolism  ', 'Urea cycle']"
70,"[0.5939429998397827, 0.2162424623966217, 0.13844150304794312, 0.049422185868024826, 0.0019507558317855]&['Protease  ', 'Lipase  ', 'Lactase  ', 'Amylase  ', 'Tryptase']","[0.3421361744403839, 0.28689756989479065, 0.1943095475435257, 0.1755766123533249, 0.001080070505850017]&['Lipase  ', 'Amylase  ', 'Lactase  ', 'Protease  ', 'Tryptase']","[0.33709532022476196, 0.30298012495040894, 0.23622246086597443, 0.12260179221630096, 0.0011002443498000503]&['Lactase  ', 'Lipase  ', 'Protease  ', 'Amylase  ', 'Tryptase']","[0.34754475951194763, 0.29486599564552307, 0.2657395303249359, 0.09094373136758804, 0.0009059642907232046]&['Protease  ', 'Lactase  ', 'Lipase  ', 'Amylase  ', 'Tryptase']","[0.378611296415329, 0.3495994806289673, 0.13857097923755646, 0.1325470507144928, 0.0006712216418236494]&['Protease  ', 'Lipase  ', 'Amylase  ', 'Lactase  ', 'Tryptase']"
71,"[0.28994131088256836, 0.23554128408432007, 0.20705269277095795, 0.16017158329486847, 0.05576833337545395, 0.02742459811270237, 0.023915845900774002, 0.0001843913341872394]&['Hyperglycemia caused by insufficient exogenous insulin  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Nightmare disorder  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Hypoglycemia caused by excess exogenous insulin  ', 'Sleep terror disorder']","[0.4668460190296173, 0.1525435447692871, 0.12462358176708221, 0.06374756991863251, 0.06097478047013283, 0.0549849309027195, 0.05450645834207535, 0.021773191168904305]&['Hyperglycemia caused by increased glucose consumption  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hypoglycemia caused by excess exogenous insulin  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Nightmare disorder  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Sleep terror disorder']","[0.2788178324699402, 0.18079443275928497, 0.17757481336593628, 0.17144858837127686, 0.08602239191532135, 0.07119808346033096, 0.033538609743118286, 0.0006052751559764147]&['Hyperglycemia caused by insufficient exogenous insulin  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Nightmare disorder  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Hypoglycemia caused by excess exogenous insulin  ', 'Sleep terror disorder']","[0.31239452958106995, 0.18718832731246948, 0.15731181204319, 0.13769420981407166, 0.0779106467962265, 0.06519146263599396, 0.061548490077257156, 0.0007605004939250648]&['Hyperglycemia caused by insufficient exogenous insulin  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Nightmare disorder  ', 'Hypoglycemia caused by excess exogenous insulin  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Sleep terror disorder']","[0.24701157212257385, 0.18024419248104095, 0.1798456609249115, 0.16027168929576874, 0.08849447965621948, 0.07096102088689804, 0.06944584101438522, 0.003725628834217787]&['Hypoglycemia caused by excess exogenous insulin  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Nightmare disorder  ', 'Sleep terror disorder']"
72,"[0.40113726258277893, 0.3423463702201843, 0.2126065194606781, 0.043689973652362823, 0.000219807043322362]&['Aromatic L-amino acid decarboxylase  ', 'Monoamine oxidase B  ', 'Dopamine β -hydroxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Tyrosine hydroxylase']","[0.49698901176452637, 0.2701666057109833, 0.1737377941608429, 0.0580257922410965, 0.0010807631770148873]&['Monoamine oxidase B  ', 'Dopamine β -hydroxylase  ', 'Aromatic L-amino acid decarboxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Tyrosine hydroxylase']","[0.8806937336921692, 0.047867611050605774, 0.03596191108226776, 0.03512413054704666, 0.00035261112498119473]&['Monoamine oxidase B  ', 'Aromatic L-amino acid decarboxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Dopamine β -hydroxylase  ', 'Tyrosine hydroxylase']","[0.5950495600700378, 0.1853015422821045, 0.1426854282617569, 0.07606424391269684, 0.0008993762894533575]&['Monoamine oxidase B  ', 'Aromatic L-amino acid decarboxylase  ', 'Dopamine β -hydroxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Tyrosine hydroxylase']","[0.8977644443511963, 0.03967023268342018, 0.038056593388319016, 0.023869233205914497, 0.0006395771633833647]&['Monoamine oxidase B  ', 'Dopamine β -hydroxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Aromatic L-amino acid decarboxylase  ', 'Tyrosine hydroxylase']"
73,"[0.5139903426170349, 0.29595625400543213, 0.1180696114897728, 0.07192998379468918, 5.372909436118789e-05]&['Neck webbing  ', 'Short palpebral fissures  ', 'Hypospadias  ', 'Limb hypoplasia  ', 'Spasticity']","[0.3934915363788605, 0.2998155653476715, 0.18309922516345978, 0.12073639780282974, 0.0028572636656463146]&['Short palpebral fissures  ', 'Neck webbing  ', 'Limb hypoplasia  ', 'Hypospadias  ', 'Spasticity']","[0.33359333872795105, 0.2708890736103058, 0.2099887579679489, 0.18206752836704254, 0.0034613104071468115]&['Neck webbing  ', 'Short palpebral fissures  ', 'Limb hypoplasia  ', 'Hypospadias  ', 'Spasticity']","[0.3171706795692444, 0.27056506276130676, 0.25581198930740356, 0.15465250611305237, 0.0017997530521824956]&['Neck webbing  ', 'Hypospadias  ', 'Short palpebral fissures  ', 'Limb hypoplasia  ', 'Spasticity']","[0.34739163517951965, 0.2958230674266815, 0.2646556794643402, 0.09140089899301529, 0.0007287900079973042]&['Short palpebral fissures  ', 'Neck webbing  ', 'Hypospadias  ', 'Limb hypoplasia  ', 'Spasticity']"
74,"[0.44933581352233887, 0.27720052003860474, 0.16492199897766113, 0.10685824602842331, 0.00168350909370929]&['Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Mutation in the 21 -hydroxylase gene  ', 'Constitutional delay in puberty  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Nondisjunction of X chromosome during meiosis']","[0.5384103655815125, 0.3328149616718292, 0.06363753974437714, 0.06324038654565811, 0.001896823407150805]&['Constitutional delay in puberty  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Mutation in the 21 -hydroxylase gene  ', 'Nondisjunction of X chromosome during meiosis']","[0.8195151090621948, 0.1275615096092224, 0.030141590163111687, 0.02220255881547928, 0.0005792891606688499]&['Constitutional delay in puberty  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Mutation in the 21 -hydroxylase gene  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Nondisjunction of X chromosome during meiosis']","[0.872617781162262, 0.09327693283557892, 0.0193231999874115, 0.013401049189269543, 0.0013809805968776345]&['Constitutional delay in puberty  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Mutation in the 21 -hydroxylase gene  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Nondisjunction of X chromosome during meiosis']","[0.7047800421714783, 0.16920408606529236, 0.09114692360162735, 0.03333020955324173, 0.0015387836610898376]&['Constitutional delay in puberty  ', 'Inactivating mutation of the follicle -stimulating hormone -receptor  ', 'Mutation in the 21 -hydroxylase gene  ', 'Hypoplasia of hypothalamic gonadotropin -releasing hormone neurons  ', 'Nondisjunction of X chromosome during meiosis']"
75,"[0.45558255910873413, 0.3563039302825928, 0.1873716115951538, 0.0007420452893711627]&['Cytomegalovirus  ', 'HIV  ', 'Epstein -Barr virus  ', 'Human herpesvirus 8']","[0.34904342889785767, 0.3254328668117523, 0.322443425655365, 0.00308024138212204]&['Cytomegalovirus  ', 'Epstein -Barr virus  ', 'HIV  ', 'Human herpesvirus 8']","[0.4937169849872589, 0.29243388772010803, 0.2130710482597351, 0.0007781033054925501]&['HIV  ', 'Epstein -Barr virus  ', 'Cytomegalovirus  ', 'Human herpesvirus 8']","[0.3965781629085541, 0.31608667969703674, 0.28633469343185425, 0.0010004356736317277]&['HIV  ', 'Cytomegalovirus  ', 'Epstein -Barr virus  ', 'Human herpesvirus 8']","[0.41183140873908997, 0.2998051643371582, 0.2879939675331116, 0.0003695311606861651]&['Epstein -Barr virus  ', 'HIV  ', 'Cytomegalovirus  ', 'Human herpesvirus 8']"
76,"[0.36412161588668823, 0.2936943769454956, 0.16473673284053802, 0.13234055042266846, 0.030708836391568184, 0.01281199511140585, 0.0015858851838856936]&[""Increase the patient's insulin dosage  "", ""Order measurement of the patient's microalbumin concentration  "", ""Increase the patient's metformin dosage  "", ""Measure the patient's blood glucose concentration  "", 'Explore barriers to diet adherence  ', 'Create an exercise regimen for the patient  ', 'Refer the patient to a nutritionist']","[0.3339047133922577, 0.27629590034484863, 0.22138457000255585, 0.09065002202987671, 0.03919581323862076, 0.03729039430618286, 0.0012786078732460737]&[""Increase the patient's insulin dosage  "", ""Order measurement of the patient's microalbumin concentration  "", ""Increase the patient's metformin dosage  "", ""Measure the patient's blood glucose concentration  "", 'Explore barriers to diet adherence  ', 'Create an exercise regimen for the patient  ', 'Refer the patient to a nutritionist']","[0.4432738423347473, 0.26792722940444946, 0.12042330205440521, 0.09159967303276062, 0.05691798776388168, 0.018432311713695526, 0.0014257635921239853]&[""Increase the patient's insulin dosage  "", ""Increase the patient's metformin dosage  "", ""Order measurement of the patient's microalbumin concentration  "", ""Measure the patient's blood glucose concentration  "", 'Create an exercise regimen for the patient  ', 'Explore barriers to diet adherence  ', 'Refer the patient to a nutritionist']","[0.31666335463523865, 0.2629088759422302, 0.1491898000240326, 0.13195618987083435, 0.11707079410552979, 0.021804923191666603, 0.00040605623507872224]&[""Order measurement of the patient's microalbumin concentration  "", ""Measure the patient's blood glucose concentration  "", ""Increase the patient's insulin dosage  "", ""Increase the patient's metformin dosage  "", 'Create an exercise regimen for the patient  ', 'Explore barriers to diet adherence  ', 'Refer the patient to a nutritionist']","[0.3142368495464325, 0.3002660870552063, 0.18473444879055023, 0.11853181570768356, 0.056669916957616806, 0.024721166118979454, 0.0008397780475206673]&[""Order measurement of the patient's microalbumin concentration  "", ""Measure the patient's blood glucose concentration  "", ""Increase the patient's insulin dosage  "", ""Increase the patient's metformin dosage  "", 'Create an exercise regimen for the patient  ', 'Explore barriers to diet adherence  ', 'Refer the patient to a nutritionist']"
77,"[0.6366356015205383, 0.22046911716461182, 0.1132240816950798, 0.029092937707901, 0.0005781259969808161]&['Isoproterenol  ', 'Epinephrine  ', 'Norepinephrine  ', 'Dopamine  ', 'Phenylephrine']","[0.3519068658351898, 0.3318420350551605, 0.18599283695220947, 0.13012132048606873, 0.00013687497994396836]&['Isoproterenol  ', 'Epinephrine  ', 'Norepinephrine  ', 'Dopamine  ', 'Phenylephrine']","[0.39100953936576843, 0.31361162662506104, 0.15450581908226013, 0.140719473361969, 0.0001535772898932919]&['Isoproterenol  ', 'Epinephrine  ', 'Norepinephrine  ', 'Dopamine  ', 'Phenylephrine']","[0.3266531527042389, 0.2844817042350769, 0.2116072028875351, 0.1770232915878296, 0.000234721097513102]&['Norepinephrine  ', 'Isoproterenol  ', 'Epinephrine  ', 'Dopamine  ', 'Phenylephrine']","[0.41529569029808044, 0.33467933535575867, 0.13463394343852997, 0.11500603705644608, 0.0003850205976050347]&['Isoproterenol  ', 'Norepinephrine  ', 'Dopamine  ', 'Epinephrine  ', 'Phenylephrine']"
78,"[0.33367377519607544, 0.24110479652881622, 0.24072426557540894, 0.18412072956562042, 0.0003764407301787287]&['NADPH oxidase  ', 'CD40 ligand  ', 'Bruton tyrosine kinase  ', 'Mevalonate kinase  ', 'Recombination -activating gene 1 (RAG1) and RAG2']","[0.4212465286254883, 0.3093821704387665, 0.2558864653110504, 0.01333853043615818, 0.0001463005319237709]&['Bruton tyrosine kinase  ', 'CD40 ligand  ', 'Mevalonate kinase  ', 'NADPH oxidase  ', 'Recombination -activating gene 1 (RAG1) and RAG2']","[0.635389506816864, 0.17450231313705444, 0.12160861492156982, 0.06787238270044327, 0.000627113739028573]&['Bruton tyrosine kinase  ', 'CD40 ligand  ', 'Mevalonate kinase  ', 'NADPH oxidase  ', 'Recombination -activating gene 1 (RAG1) and RAG2']","[0.7179925441741943, 0.167490616440773, 0.07438407093286514, 0.03943536803126335, 0.0006973874988034368]&['Bruton tyrosine kinase  ', 'CD40 ligand  ', 'Mevalonate kinase  ', 'NADPH oxidase  ', 'Recombination -activating gene 1 (RAG1) and RAG2']","[0.5224601626396179, 0.23653382062911987, 0.18932560086250305, 0.049981892108917236, 0.0016984118847176433]&['Bruton tyrosine kinase  ', 'CD40 ligand  ', 'Mevalonate kinase  ', 'NADPH oxidase  ', 'Recombination -activating gene 1 (RAG1) and RAG2']"
